desc-string,duration-int,effectType-int,id-int,isRepeat-bool,maxLayer-int,parameters-int[],showBuffIcon-bool,buffIcon-string,parameters2-int[][],effectInterval-int,effectFlag-int[],effectImmuneFlag-int[],entityEffect-string
 空っぽ,-1,7,718,0,1,,1,,"13,4,200,13,4;15,4,200,15,4;12,1,40,12,2",,,,
 空っぽ,2000,38,720,0,1,,1,,,,,,
 空っぽ,2000,6,721,0,1,"0,600,0,1,2",0,,,,,,
 空っぽ,3000,12,722,0,1,,0,,"1,10;686,566",500,,,
 空っぽ,670,12,723,0,1,,0,,"1,10;385,730",340,,,
 空っぽ,100,2,724,0,1,"100,666,1",0,,,,,,
 空っぽ,333,2,725,0,1,"100,1133,1",0,,,,,,
 空っぽ,300,6,726,0,1,"100,1000,0,1,0",0,,,,,,
 空っぽ,-1,35,728,1,1,"708,707,710",0,,,100,,,
 空っぽ,-1,35,729,1,1,"704,703,711",0,,,100,,,
 空っぽ,,1,730,0,,"1000,1,4",0,,,,,,
 空っぽ,,1,731,0,,"1000,1,8",0,,,,,,
 空っぽ,,1,732,0,,"1000,1,16",0,,,,,,
 空っぽ,,1,733,0,,"1000,1,32",0,,,,,,
 空っぽ,-1,43,734,0,,4,0,,,,,,
 シーンのダメージ,-1,44,735,0,,75,0,,,,,,
,0,1,736,0,1,"1000,1,62",0,,,,,,
