IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleaseEffFollow-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,searchTarget-int[][],skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
0,0,0,,0,,,,230,0,0,0,1,0,0,0,0,,,,,,1,-1,植栽の熟練度を向上させる。,,1,0,Lv1 収穫名人,,,1,0,,,1000,,skill-icon-230,,,,,,257,,,,,
0,0,0,,0,,,,231,0,0,0,1,0,0,0,0,,,,,,1,-1,個々のペットの幸福度の出力を増やす。,,1,0,Lv1 動物愛好家,,,1,0,,,1000,,skill-icon-231,,,,,,245,,,,,
0,0,0,,0,,,,232,0,0,0,1,0,0,0,0,,,,,,1,-1,個々のペットの幸福度の出力を増やす。,,1,0,Lv2 動物愛好家,,,1,0,,,1000,,skill-icon-232,,,,,,246,,,,,
0,0,0,,0,,,,233,0,0,0,1,0,0,0,0,,,,,,1,-1,繁殖の熟練度を向上させる。,,1,0,Lv1 ブリーディングエキスパート,,,1,0,,,1000,,skill-icon-233,,,,,,249,,,,,
0,0,0,,0,,,,235,0,0,0,1,0,0,0,0,,,,,,1,-1,一つの土地の肥沃度を増やす。,,1,0,Lv3 パイオニア,,,1,0,,,1000,,skill-icon-235,,,,,,244,,,,,
0,0,0,,0,,,,236,0,0,0,1,0,0,0,0,,,,,,1,-1,一つの土地の肥沃度を増やす。,,1,0,Lv4 パイオニア,,,1,0,,,1000,,skill-icon-236,,,,,,250,,,,,
0,0,0,,0,,,,237,0,0,0,1,0,0,0,0,,,,,,1,-1,一つの土地の肥沃度を増やす。,,1,0,Lv5 パイオニア,,,1,0,,,1000,,skill-icon-237,,,,,,251,,,,,
0,0,0,,0,,,,238,0,0,0,1,0,0,0,0,,,,,,1,-1,一つの土地の肥沃度を増やす。,,1,0,Lv6 パイオニア,,,1,0,,,1000,,skill-icon-238,,,,,,252,,,,,
0,0,0,,0,,,,239,0,0,0,1,0,0,0,0,,,,,,1,-1,一つの土地の肥沃度を増やす。,,1,0,Lv7 パイオニア,,,1,0,,,1000,,skill-icon-239,,,,,,271,,,,,
0,0,0,,0,,,,240,0,0,0,1,0,0,0,0,,,,,,1,-1,一つの土地の肥沃度を増やす。,,1,0,Lv8 パイオニア,,,1,0,,,1000,,skill-icon-240,,,,,,272,,,,,
0,0,0,,0,,,,241,0,0,0,1,0,0,0,0,,,,,,1,-1,一つの土地の肥沃度を増やす。,,1,0,Lv9 パイオニア,,,1,0,,,1000,,skill-icon-241,,,,,,273,,,,,
0,0,0,,0,,,,244,0,0,0,1,0,0,0,0,,,,,,1,-1,個々のペットの幸福度の出力を増やす。,,1,0,Lv3 動物愛好家,,,1,0,,,1000,,skill-icon-244,,,,,,247,,,,,
0,0,0,,0,,,,245,0,0,0,1,0,0,0,0,,,,,,1,-1,植栽の熟練度を向上させる。,,1,0,Lv2 収穫名人,,,1,0,,,1000,,skill-icon-245,,,,,,257,,,,,
0,0,0,,0,,,,246,0,0,0,1,0,0,0,0,,,,,,1,-1,植栽の熟練度を向上させる。,,1,0,Lv3 収穫名人,,,1,0,,,1000,,skill-icon-246,,,,,,257,,,,,
0,0,0,,0,,,,247,0,0,0,1,0,0,0,0,,,,,,1,-1,繁殖の熟練度を向上させる。,,1,0,Lv2 ブリーディングエキスパート,,,1,0,,,1000,,skill-icon-247,,,,,,249,,,,,
0,0,0,,0,,,,248,0,0,0,1,0,0,0,0,,,,,,1,-1,繁殖の熟練度を向上させる。,,1,0,Lv3 ブリーディングエキスパート,,,1,0,,,1000,,skill-icon-248,,,,,,249,,,,,
0,0,0,,0,,,,249,0,0,0,1,0,0,0,0,,,,,,1,-1,植栽の熟練度を向上させる。,,1,0,Lv4 収穫名人,,,1,0,,,1000,,skill-icon-249,,,,,,257,,,,,
0,0,0,,0,,,,250,0,0,0,1,0,0,0,0,,,,,,1,-1,植栽の熟練度を向上させる。,,1,0,Lv5 収穫名人,,,1,0,,,1000,,skill-icon-250,,,,,,257,,,,,
0,0,0,,0,,,,251,0,0,0,1,0,0,0,0,,,,,,1,-1,植栽の熟練度を向上させる。,,1,0,Lv6 収穫名人,,,1,0,,,1000,,skill-icon-251,,,,,,257,,,,,
0,0,0,,0,,,,252,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃力を増加させる。,,1,0,Lv1ファイター,,,1,0,,,1000,,skill-icon-252,,,,,,262,,,,,
0,0,0,,0,,,,253,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃力を増加させる。,,1,0,Lv2ファイター,,,1,0,,,1000,,skill-icon-253,,,,,,262,,,,,
0,0,0,,0,,,,254,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃力を増加させる。,,1,0,Lv3ファイター,,,1,0,,,1000,,skill-icon-254,,,,,,262,,,,,
0,0,0,,0,,,,255,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃力を増加させる。,,1,0,Lv4ファイター,,,1,0,,,1000,,skill-icon-255,,,,,,262,,,,,
0,0,0,,0,,,,256,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃力を増加させる。,,1,0,Lv5ファイター,,,1,0,,,1000,,skill-icon-256,,,,,,262,,,,,
0,0,0,,0,,,,257,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃力を増加させる。,,1,0,Lv6ファイター,,,1,0,,,1000,,skill-icon-257,,,,,,262,,,,,
0,0,0,,0,,,,258,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を増加させる。,,1,0,Lv1 ザラザラした肌と厚い肉,,,1,0,,,1000,,skill-icon-258,,,,,,263,,,,,
0,0,0,,0,,,,259,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を増加させる。,,1,0,Lv2 ザラザラした肌と厚い肉,,,1,0,,,1000,,skill-icon-259,,,,,,263,,,,,
0,0,0,,0,,,,260,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を増加させる。,,1,0,Lv3 荒れた肌と厚い肉,,,1,0,,,1000,,skill-icon-260,,,,,,263,,,,,
0,0,0,,0,,,,261,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を増加させる。,,1,0,Lv4 ザラザラした肌と厚い肉,,,1,0,,,1000,,skill-icon-261,,,,,,263,,,,,
0,0,0,,0,,,,262,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を増加させる。,,1,0,Lv5 ザラザラした肌と厚い肉,,,1,0,,,1000,,skill-icon-262,,,,,,263,,,,,
0,0,0,,0,,,,263,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を増加させる。,,1,0,Lv6 荒れた肌と厚い肉,,,1,0,,,1000,,skill-icon-263,,,,,,263,,,,,
0,0,0,,0,,,,264,0,0,0,1,0,0,0,0,,,,,,1,-1,最大体力を増やす。,,1,0,Lv1は血が増えることを意味します,,,1,0,,,1000,,skill-icon-264,,,,,,264,,,,,
0,0,0,,0,,,,265,0,0,0,1,0,0,0,0,,,,,,1,-1,最大体力を増やす。,,1,0,Lv2は血が増えることを意味します,,,1,0,,,1000,,skill-icon-265,,,,,,264,,,,,
0,0,0,,0,,,,266,0,0,0,1,0,0,0,0,,,,,,1,-1,最大体力を増やす。,,1,0,Lv3は血が増えることを意味します,,,1,0,,,1000,,skill-icon-266,,,,,,264,,,,,
0,0,0,,0,,,,267,0,0,0,1,0,0,0,0,,,,,,1,-1,最大体力を増やす。,,1,0,Lv4は血が増えることを意味します,,,1,0,,,1000,,skill-icon-267,,,,,,264,,,,,
0,0,0,,0,,,,268,0,0,0,1,0,0,0,0,,,,,,1,-1,最大体力を増やす。,,1,0,Lv5は血が増えることを意味します,,,1,0,,,1000,,skill-icon-268,,,,,,264,,,,,
0,0,0,,0,,,,269,0,0,0,1,0,0,0,0,,,,,,1,-1,最大体力を増やす。,,1,0,Lv6は血が増えることを意味します,,,1,0,,,1000,,skill-icon-269,,,,,,264,,,,,
0,0,0,,0,,,,270,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃力を増加させる。,,1,0,Lv7ファイター,,,1,0,,,1000,,skill-icon-270,,,,,,262,,,,,
0,0,0,,0,,,,271,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃力を増加させる。,,1,0,Lv8ファイター,,,1,0,,,1000,,skill-icon-271,,,,,,262,,,,,
0,0,0,,0,,,,272,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃力を増加させる。,,1,0,Lv9ファイター,,,1,0,,,1000,,skill-icon-272,,,,,,262,,,,,
0,0,0,,0,,,,273,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を増加させる。,,1,0,Lv7 ザラザラした肌と厚い肉,,,1,0,,,1000,,skill-icon-273,,,,,,263,,,,,
0,0,0,,0,,,,274,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を増加させる。,,1,0,Lv8 荒れた肌と厚い肉,,,1,0,,,1000,,skill-icon-274,,,,,,263,,,,,
0,0,0,,0,,,,275,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を増加させる。,,1,0,Lv9 荒れた肌と厚い肉,,,1,0,,,1000,,skill-icon-275,,,,,,263,,,,,
0,0,0,,0,,,,276,0,0,0,1,0,0,0,0,,,,,,1,-1,最大体力を増やす。,,1,0,Lv7はより多くの血を意味します,,,1,0,,,1000,,skill-icon-276,,,,,,264,,,,,
0,0,0,,0,,,,277,0,0,0,1,0,0,0,0,,,,,,1,-1,最大体力を増やす。,,1,0,Lv8は血が増えることを意味します,,,1,0,,,1000,,skill-icon-277,,,,,,264,,,,,
0,0,0,,0,,,,278,0,0,0,1,0,0,0,0,,,,,,1,-1,最大体力を増やす。,,1,0,Lv9はより多くの血を意味します,,,1,0,,,1000,,skill-icon-278,,,,,,264,,,,,
0,0,0,,0,,,,279,0,0,0,1,0,0,0,0,,,,,,1,-1,植栽の熟練度を向上させる。,,1,0,Lv7 収穫名人,,,1,0,,,1000,,skill-icon-279,,,,,,257,,,,,
0,0,0,,0,,,,280,0,0,0,1,0,0,0,0,,,,,,1,-1,植栽の熟練度を向上させる。,,1,0,Lv8 収穫名人,,,1,0,,,1000,,skill-icon-280,,,,,,257,,,,,
0,0,0,,0,,,,281,0,0,0,1,0,0,0,0,,,,,,1,-1,植栽の熟練度を向上させる。,,1,0,Lv9 収穫名人,,,1,0,,,1000,,skill-icon-281,,,,,,257,,,,,
0,0,0,,0,,,,282,0,0,0,1,0,0,0,0,,,,,,1,-1,個々のペットの幸福度の出力を増やす。,,1,0,Lv4 動物愛好家,,,1,0,,,1000,,skill-icon-282,,,,,,253,,,,,
0,0,0,,0,,,,283,0,0,0,1,0,0,0,0,,,,,,1,-1,個々のペットの幸福度の出力を増やす。,,1,0,Lv5 動物愛好家,,,1,0,,,1000,,skill-icon-283,,,,,,254,,,,,
0,0,0,,0,,,,284,0,0,0,1,0,0,0,0,,,,,,1,-1,個々のペットの幸福度の出力を増やす。,,1,0,Lv6 動物愛好家,,,1,0,,,1000,,skill-icon-284,,,,,,274,,,,,
0,0,0,,0,,,,285,0,0,0,1,0,0,0,0,,,,,,1,-1,個々のペットの幸福度の出力を増やす。,,1,0,Lv7 動物愛好家,,,1,0,,,1000,,skill-icon-285,,,,,,275,,,,,
0,0,0,,0,,,,286,0,0,0,1,0,0,0,0,,,,,,1,-1,個々のペットの幸福度の出力を増やす。,,1,0,Lv8 動物愛好家,,,1,0,,,1000,,skill-icon-286,,,,,,275,,,,,
0,0,0,,0,,,,287,0,0,0,1,0,0,0,0,,,,,,1,-1,個々のペットの幸福度の出力を増やす。,,1,0,Lv9 動物愛好家,,,1,0,,,1000,,skill-icon-287,,,,,,276,,,,,
0,0,0,,0,,,,288,0,0,0,1,0,0,0,0,,,,,,1,-1,繁殖の熟練度を向上させる。,,1,0,Lv4 ブリーディングエキスパート,,,1,0,,,1000,,skill-icon-288,,,,,,249,,,,,
0,0,0,,0,,,,289,0,0,0,1,0,0,0,0,,,,,,1,-1,繁殖の熟練度を向上させる。,,1,0,Lv5 ブリーディングエキスパート,,,1,0,,,1000,,skill-icon-289,,,,,,249,,,,,
0,0,0,,0,,,,290,0,0,0,1,0,0,0,0,,,,,,1,-1,繁殖の熟練度を向上させる。,,1,0,Lv6 ブリーディングエキスパート,,,1,0,,,1000,,skill-icon-290,,,,,,249,,,,,
0,0,0,,0,,,,291,0,0,0,1,0,0,0,0,,,,,,1,-1,繁殖の熟練度を向上させる。,,1,0,Lv7 ブリーディングエキスパート,,,1,0,,,1000,,skill-icon-291,,,,,,249,,,,,
0,0,0,,0,,,,292,0,0,0,1,0,0,0,0,,,,,,1,-1,繁殖の熟練度を向上させる。,,1,0,Lv8 ブリーディングエキスパート,,,1,0,,,1000,,skill-icon-292,,,,,,249,,,,,
0,0,0,,0,,,,293,0,0,0,1,0,0,0,0,,,,,,1,-1,繁殖の熟練度を向上させる。,,1,0,Lv9 ブリーディングエキスパート,,,1,0,,,1000,,skill-icon-293,,,,,,249,,,,,
0,0,0,,0,,,,294,0,0,0,1,0,0,0,0,,,,,,1,-1,草に対する攻撃力とギャザリングの熟練度を増加させます。,,1,0,Lv1ハーブエキスパート,,,1,0,,,1000,,skill-icon-294,,,,,,"265,266",,,,,
0,0,0,,0,,,,295,0,0,0,1,0,0,0,0,,,,,,1,-1,草に対する攻撃力とギャザリングの熟練度を増加させます。,,1,0,Lv2ハーブエキスパート,,,1,0,,,1000,,skill-icon-295,,,,,,"265,266",,,,,
0,0,0,,0,,,,296,0,0,0,1,0,0,0,0,,,,,,1,-1,草に対する攻撃力とギャザリングの熟練度を増加させます。,,1,0,Lv3 ハーブエキスパート,,,1,0,,,1000,,skill-icon-296,,,,,,"265,266",,,,,
0,0,0,,0,,,,297,0,0,0,1,0,0,0,0,,,,,,1,-1,草に対する攻撃力とギャザリングの熟練度を増加させます。,,1,0,Lv4 薬草エキスパート,,,1,0,,,1000,,skill-icon-297,,,,,,"265,266",,,,,
0,0,0,,0,,,,298,0,0,0,1,0,0,0,0,,,,,,1,-1,草に対する攻撃力とギャザリングの熟練度を増加させます。,,1,0,Lv5 薬草エキスパート,,,1,0,,,1000,,skill-icon-298,,,,,,"265,266",,,,,
0,0,0,,0,,,,299,0,0,0,1,0,0,0,0,,,,,,1,-1,草に対する攻撃力とギャザリングの熟練度を増加させます。,,1,0,Lv6ハーブエキスパート,,,1,0,,,1000,,skill-icon-299,,,,,,"265,266",,,,,
0,0,0,,0,,,,300,0,0,0,1,0,0,0,0,,,,,,1,-1,草に対する攻撃力とギャザリングの熟練度を増加させます。,,1,0,Lv7ハーブエキスパート,,,1,0,,,1000,,skill-icon-300,,,,,,"265,266",,,,,
0,0,0,,0,,,,301,0,0,0,1,0,0,0,0,,,,,,1,-1,草に対する攻撃力とギャザリングの熟練度を増加させます。,,1,0,Lv8ハーブエキスパート,,,1,0,,,1000,,skill-icon-301,,,,,,"265,266",,,,,
0,0,0,,0,,,,302,0,0,0,1,0,0,0,0,,,,,,1,-1,草に対する攻撃力とギャザリングの熟練度を増加させます。,,1,0,Lv9 薬草エキスパート,,,1,0,,,1000,,skill-icon-302,,,,,,"265,266",,,,,
0,0,0,,0,,,,303,0,0,0,1,0,0,0,0,,,,,,1,-1,木に対する攻撃力と収集熟練度を増加させます。,,1,0,Lv1 木こり,,,1,0,,,1000,,skill-icon-303,,,,,,"267,268",,,,,
0,0,0,,0,,,,304,0,0,0,1,0,0,0,0,,,,,,1,-1,木に対する攻撃力と収集熟練度を増加させます。,,1,0,Lv2 木こり,,,1,0,,,1000,,skill-icon-304,,,,,,"267,268",,,,,
0,0,0,,0,,,,305,0,0,0,1,0,0,0,0,,,,,,1,-1,木に対する攻撃力と収集熟練度を増加させます。,,1,0,Lv3 木こり,,,1,0,,,1000,,skill-icon-305,,,,,,"267,268",,,,,
0,0,0,,0,,,,306,0,0,0,1,0,0,0,0,,,,,,1,-1,木に対する攻撃力と収集熟練度を増加させます。,,1,0,Lv4 木こり,,,1,0,,,1000,,skill-icon-306,,,,,,"267,268",,,,,
0,0,0,,0,,,,307,0,0,0,1,0,0,0,0,,,,,,1,-1,木に対する攻撃力と収集熟練度を増加させます。,,1,0,Lv5 木こり,,,1,0,,,1000,,skill-icon-307,,,,,,"267,268",,,,,
0,0,0,,0,,,,308,0,0,0,1,0,0,0,0,,,,,,1,-1,木に対する攻撃力と収集熟練度を増加させます。,,1,0,Lv6木こり,,,1,0,,,1000,,skill-icon-308,,,,,,"267,268",,,,,
0,0,0,,0,,,,309,0,0,0,1,0,0,0,0,,,,,,1,-1,木に対する攻撃力と収集熟練度を増加させます。,,1,0,Lv7木こり,,,1,0,,,1000,,skill-icon-309,,,,,,"267,268",,,,,
0,0,0,,0,,,,310,0,0,0,1,0,0,0,0,,,,,,1,-1,木に対する攻撃力と収集熟練度を増加させます。,,1,0,Lv8木こり,,,1,0,,,1000,,skill-icon-310,,,,,,"267,268",,,,,
0,0,0,,0,,,,311,0,0,0,1,0,0,0,0,,,,,,1,-1,木に対する攻撃力と収集熟練度を増加させます。,,1,0,Lv9 木こり,,,1,0,,,1000,,skill-icon-311,,,,,,"267,268",,,,,
0,0,0,,0,,,,312,0,0,0,1,0,0,0,0,,,,,,1,-1,鉱石に対する攻撃力と採掘熟練度を増加させます。,,1,0,Lv1 ゴールドマイナー,,,1,0,,,1000,,skill-icon-312,,,,,,"269,270",,,,,
0,0,0,,0,,,,313,0,0,0,1,0,0,0,0,,,,,,1,-1,鉱石に対する攻撃力と採掘熟練度を増加させます。,,1,0,Lv2 ゴールドマイナー,,,1,0,,,1000,,skill-icon-313,,,,,,"269,270",,,,,
0,0,0,,0,,,,314,0,0,0,1,0,0,0,0,,,,,,1,-1,鉱石に対する攻撃力と採掘熟練度を増加させます。,,1,0,Lv3 ゴールドマイナー,,,1,0,,,1000,,skill-icon-314,,,,,,"269,270",,,,,
0,0,0,,0,,,,315,0,0,0,1,0,0,0,0,,,,,,1,-1,鉱石に対する攻撃力と採掘熟練度を増加させます。,,1,0,Lv4 ゴールドマイナー,,,1,0,,,1000,,skill-icon-315,,,,,,"269,270",,,,,
0,0,0,,0,,,,316,0,0,0,1,0,0,0,0,,,,,,1,-1,鉱石に対する攻撃力と採掘熟練度を増加させます。,,1,0,Lv5 ゴールドマイナー,,,1,0,,,1000,,skill-icon-316,,,,,,"269,270",,,,,
0,0,0,,0,,,,317,0,0,0,1,0,0,0,0,,,,,,1,-1,鉱石に対する攻撃力と採掘熟練度を増加させます。,,1,0,Lv6 ゴールドマイナー,,,1,0,,,1000,,skill-icon-317,,,,,,"269,270",,,,,
0,0,0,,0,,,,318,0,0,0,1,0,0,0,0,,,,,,1,-1,鉱石に対する攻撃力と採掘熟練度を増加させます。,,1,0,Lv7 ゴールドマイナー,,,1,0,,,1000,,skill-icon-318,,,,,,"269,270",,,,,
0,0,0,,0,,,,319,0,0,0,1,0,0,0,0,,,,,,1,-1,鉱石に対する攻撃力と採掘熟練度を増加させます。,,1,0,Lv8 ゴールドマイナー,,,1,0,,,1000,,skill-icon-319,,,,,,"269,270",,,,,
0,0,0,,0,,,,320,0,0,0,1,0,0,0,0,,,,,,1,-1,鉱石に対する攻撃力と採掘熟練度を増加させます。,,1,0,Lv9 ゴールドマイナー,,,1,0,,,1000,,skill-icon-320,,,,,,"269,270",,,,,
0,0,0,,0,,,300,321,0,1,0,1,0,0,0,0,harvest_crops,,harvest_crops,,370,1,-1,個別の収穫の熟練度を向上させる。,,2,0,シングルハーベスト,,,1,0,,"15,16",,,,,,,,,,,,,,
0,0,0,0,0,"15,17,418",,333,323,0,1,0,1,0,0,0,0,sickle_grass,,sickle_grass,,500,1,-1,専用の道具を使って簡単に草を刈り取ります。,,2,0,単一の草刈り,"4,300,150,27000,0",,1,0,1,5,1000,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,"331,332,333",200,326,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Collector,,,400,1,30000,一時的に収集効率を向上させる,,2,0,5秒のリアルマン1,,,1,0,,,1000,,skill-icon-326,,,,,,,,,,,
0,0,0,0,0,,"334,335,336",200,327,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Collector,,,400,1,30000,一時的に収集効率を向上させる,,2,0,5秒のリアルマン2,,,1,0,,,1000,,skill-icon-327,,,,,,,,,,,
0,0,0,0,0,,"337,338,339",200,328,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Collector,,,400,1,30000,一時的に収集効率を向上させる,,2,0,5秒リアルマン3,,,1,0,,,1000,,skill-icon-328,,,,,,,,,,,
0,0,0,0,0,,"340,341,342",200,329,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Chosen,,,400,1,30000,一時的に採集の熟練度を上げる。,,2,0,5秒間のライフ1,,,1,0,,,1000,,skill-icon-329,,,,,,,,,,,
0,0,0,0,0,,"343,344,345",200,330,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Chosen,,,400,1,30000,一時的に採集の熟練度を上げる。,,2,0,5秒間のライフ2,,,1,0,,,1000,,skill-icon-330,,,,,,,,,,,
0,0,0,0,0,,"346,347,348",200,331,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Chosen,,,400,1,30000,一時的に採集の熟練度を上げる。,,2,0,5秒間の命 3,,,1,0,,,1000,,skill-icon-331,,,,,,,,,,,
0,0,0,,0,,,,332,0,0,0,1,0,0,0,0,,,,,,1,-1,敵の移動速度を減少させる。,,1,0,Lv2トランプル,,,1,0,,,1000,,skill-icon-332,,,,,,349,,,,,
0,0,0,,0,,,,333,0,0,0,1,0,0,0,0,,,,,,1,-1,敵のスタンの持続時間を増やす。,,1,0,Lv3トランプル,,,1,0,,,1000,,skill-icon-333,,,,,,351,,,,,
0,0,0,,0,,,,334,0,0,0,1,0,0,0,0,,,,,,1,-1,モンスターの移動速度を減少させる。,,1,0,Lv2 戦争踏みつけ,,,1,0,,,1000,,skill-icon-334,,,,,,,,,,,
0,0,0,,0,,,,335,0,0,0,1,0,0,0,0,,,,,,1,-1,敵のスタンの持続時間を増やす。,,1,0,Lv3 戦争踏みつけ,,,1,0,,,1000,,skill-icon-335,,,,,,355,,,,,
0,0,0,,0,,,,336,0,0,0,1,0,0,0,0,,,,,,1,-1,敵の移動速度を減少させる。,,1,0,Lv2 ブルラッシュ,,,1,0,,,1000,,skill-icon-336,,,,,,361,,,,,
0,0,0,,0,,,,337,0,0,0,1,0,0,0,0,,,,,,1,-1,敵の移動速度を減少させる。,,1,0,Lv3 ブルラッシュ,,,1,0,,,1000,,skill-icon-337,,,,,,363,,,,,
0,0,0,,0,,,,338,0,0,0,1,0,0,0,0,,,,,,1,-1,敵の移動速度を減少させる。,,1,0,Lv2 シャークラッシュ,,,1,0,,,1000,,skill-icon-338,,,,,,365,,,,,
0,0,0,,0,,,,339,0,0,0,1,0,0,0,0,,,,,,1,-1,敵の移動速度を減少させる。,,1,0,Lv3 シャークラッシュ,,,1,0,,,1000,,skill-icon-339,,,,,,367,,,,,
0,0,0,,0,,,,340,0,0,0,1,0,0,0,0,,,,,,1,-1,敵の移動速度を減少させる。,,1,0,減速効果の増加,,,1,0,,,1000,,skill-icon-340,,,,,,373,,,,,
0,0,0,,0,,,,341,0,0,0,1,0,0,0,0,,,,,,1,-1,敵の移動速度を減少させる。,,1,0,減速効果の増加,,,1,0,,,1000,,skill-icon-341,,,,,,375,,,,,
0,0,0,,0,,,,342,0,0,0,1,0,0,0,0,,,,,,1,-1,敵の移動速度を減少させる。,,1,0,減速効果の増加,,,1,0,,,1000,,skill-icon-342,,,,,,377,,,,,
0,0,0,,0,,,,343,0,0,0,1,0,0,0,0,,,,,,1,-1,敵の移動速度を減少させる。,,1,0,減速効果の増加,,,1,0,,,1000,,skill-icon-343,,,,,,379,,,,,
0,0,0,0,0,"404,387",,250,344,0,1,0,1,0,1,0,0,gongjian_attack2,,A-gongjian-NEW_audio,14,550,1,-1,キャラクターの遠距離攻撃,1200,2,1,弓遠距離攻撃2,,,1,1,1,,,,,,0,,1,,,,,,,
0,0,0,0,0,"15,404",414,550,345,0,1,0,1,0,1,0,0,gongjian_attack3,,A-gongjian-NEW_audio,14,800,1,-1,キャラクターの遠距離攻撃,1200,2,7,弓遠距離攻撃3,,,1,1,1,,,,,,0,,1,,,,,,,
1,0,0,0,0,"404,385",,300,346,0,1,0,1,0,1,0,0,attack,,Skill_Bee_attack,,1000,1,2000,バズバディの遠距離攻撃,1000,2,8,蜂のリモコン,,,1,1,1,,1000,,,,,,1,,,,,,,
0,0,0,,0,"227,388",,200,347,0,1,0,1,0,1,0,1,A-1diuzhadan,,playerroll,,660,1,5000,爆弾を投げる,1000,2,9,爆発物瓶を投げる,"2,200,0",,1,1,1,,1000,,,skill_tree_hurt,,top_down_bomb_blue,1,,,,,,"232,1",
0,0,0,,0,"15,35",,200,348,0,1,0,1,0,1,0,1,A-1diuzhadan,,playerroll,,660,1,5000,スタンポーションを投げる,1000,2,10,スタンボトルを投げる,"2,200,0",,1,1,1,,1000,,,skill_tree_hurt,,top_down_bomb_blue,1,,,,,,"233,1",
0,0,0,,0,"390,387",,200,351,0,1,0,1,0,1,0,1,A-1diuzhadan,,playerroll,,660,1,5000,減速機ボトルを投げる,1000,2,11,減速機ボトルを投げる,"2,200,0",,1,1,1,,1000,,,skill_tree_hurt,,top_down_bomb_blue,1,,,,,,"234,1",
0,0,0,,0,"15,391",,200,352,0,1,0,1,0,1,0,1,A-1diuzhadan,,playerroll,,660,1,5000,燃える丸薬を投げる,1000,2,12,燃える丸薬を投げる,"2,200,0",,1,1,1,,1000,,,skill_tree_hurt,,top_down_bomb_blue,1,,,,,,"235,1",
0,0,0,,0,,392,0,356,0,0,0,1,0,0,0,0,A-skill-chongci,Skill_YellowFlash,,,334,1,5000,イエローフラッシュ,,2,0,フライングサンダーの薬瓶,,,1,0,,,1000,,,,,,,,,,,,"236,1",
0,0,0,,0,,,0,357,0,0,0,1,0,0,0,0,,Skill_MissPostion,,,100,1,5000,ミス,,2,0,バイアルをかわす,,,1,0,,,1000,393,,,,,,,,,,,"237,1",
0,0,0,,0,,,0,358,0,0,0,1,0,0,0,0,,Skill_ClearPotion,,,100,1,5000,クリア,,2,0,浄化ボトル,,,1,0,,,1000,394,,,,,,,,,,,"238,1",
0,0,0,,0,,,,359,0,0,0,1,0,0,0,0,,,,,,1,0,"[39]空
",,1,0,罐头狗の脆弱性検出スキル,,,1,0,,,1000,,,,,,,,395,,,,,
0,0,0,,0,,,,360,0,0,0,1,0,0,0,0,,,,,,1,0," [40]空
",,1,0,サボテンの脆弱性検出スキル,,,1,0,,,1000,,,,,,,,396,,,,,
0,0,0,,0,,,,361,0,0,0,1,0,0,0,0,,,,,,1,0," [41]空
",,1,0,パンプキンフィーンドの脆弱性検出スキル,,,1,0,,,1000,,,,,,,,397,,,,,
0,0,0,,0,,,,362,0,0,0,1,0,0,0,0,,,,,,1,0," [42]空
",,1,0,蜜蜂の脆弱性検出スキル,,,1,0,,,1000,,,,,,,,398,,,,,
