bossEntityList-int[],entityList-int[][],entityMaximum-int,entityType-int,id-int,name-string,sceneAreaId-int,trapEntityList-int[][],desc-string,punishDesc-string
"1000,825,1,2500,2500",,6,3,295, Peringkat Cabaran Bos Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,152,2,3000,3100;1000,153,2,3000,3100;1000,154,2,3000,3100",6,3,296, Peringkat Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,152,2,3100,3200;1000,153,2,3100,3200;1000,154,2,3100,3200",6,3,297, Peringkat Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,152,2,3200,3300;1000,153,2,3200,3300;1000,154,2,3200,3300",6,3,298, Peringkat Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,152,2,3300,3400;1000,153,2,3300,3400;1000,154,2,3300,3400",6,3,299, Peringkat Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,826,1,3000,3000",,6,3,300, Peringkat Cabaran Bos Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,152,2,3500,3600;1000,153,2,3500,3600;1000,154,2,3500,3600",6,3,301, Peringkat Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,152,2,3600,3700;1000,153,2,3600,3700;1000,154,2,3600,3700",6,3,302, Peringkat Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,152,2,3700,3800;1000,153,2,3700,3800;1000,154,2,3700,3800",6,3,303, Peringkat Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,152,2,3800,3900;1000,153,2,3800,3900;1000,154,2,3800,3900",6,3,304, Peringkat Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,826,1,3500,3500",,6,3,305, Peringkat Cabaran Bos Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,413,2,4000,4100;1000,414,2,4000,4100;1000,415,2,4000,4100",6,3,306, Peringkat Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,413,2,4100,4200;1000,414,2,4100,4200;1000,415,2,4100,4200",6,3,307, Peringkat Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,413,2,4200,4300;1000,414,2,4200,4300;1000,415,2,4200,4300",6,3,308,,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,413,2,4300,4400;1000,414,2,4300,4400;1000,415,2,4300,4400",6,3,309,,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,827,1,4000,4000",,6,3,310,,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,413,2,4500,4600;1000,414,2,4500,4600;1000,415,2,4500,4600",6,3,311,,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,413,2,4600,4700;1000,414,2,4600,4700;1000,415,2,4600,4700",6,3,312,,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,413,2,4700,4800;1000,414,2,4700,4800;1000,415,2,4700,4800",6,3,313,@@[1]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,413,2,4800,4900;1000,414,2,4800,4900;1000,415,2,4800,4900",6,3,314,[2]Tahap Cabaran Boss Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,827,1,4500,4500",,6,3,315,[3]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,416,2,5000,5100;1000,417,2,5000,5100;1000,418,2,5000,5100",6,3,316,[4]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,416,2,5100,5200;1000,417,2,5100,5200;1000,418,2,5100,5200",6,3,317,[5]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,416,2,5200,5300;1000,417,2,5200,5300;1000,418,2,5200,5300",6,3,318,[6]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,416,2,5300,5400;1000,417,2,5300,5400;1000,418,2,5300,5400",6,3,319,[7]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,828,1,5000,5000",,6,3,320,[8]Tahap Cabaran Boss Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,416,2,5500,5600;1000,417,2,5500,5600;1000,418,2,5500,5600",6,3,321,[9]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,416,2,5600,5700;1000,417,2,5600,5700;1000,418,2,5600,5700",6,3,322,[10]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,416,2,5700,5800;1000,417,2,5700,5800;1000,418,2,5700,5800",6,3,323,[11]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,416,2,5800,5900;1000,417,2,5800,5900;1000,418,2,5800,5900",6,3,324,[12]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,828,1,5500,5500",,6,3,325,[13]Tahap Cabaran Boss Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,419,2,6000,6100;1000,420,2,6000,6100;1000,421,2,6000,6100",6,3,326,[14]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,419,2,6100,6200;1000,420,2,6100,6200;1000,421,2,6100,6200",6,3,327,[15]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,419,2,6200,6300;1000,420,2,6200,6300;1000,421,2,6200,6300",6,3,328,[16]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,419,2,6300,6400;1000,420,2,6300,6400;1000,421,2,6300,6400",6,3,329,[17]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,829,1,6000,6000",,6,3,330,[18]Tahap Cabaran Boss Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,419,2,6500,6600;1000,420,2,6500,6600;1000,421,2,6500,6600",6,3,331,[19]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,419,2,6600,6700;1000,420,2,6600,6700;1000,421,2,6600,6700",6,3,332,[20]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,419,2,6700,6800;1000,420,2,6700,6800;1000,421,2,6700,6800",6,3,333,[21]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,419,2,6800,6900;1000,420,2,6800,6900;1000,421,2,6800,6900",6,3,334,[22]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,829,1,6500,6500",,6,3,335,[23]Tahap Cabaran Boss Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,614,2,7000,7100;1000,615,2,7000,7100;1000,616,2,7000,7100",6,3,336,[24]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,614,2,7100,7200;1000,615,2,7100,7200;1000,616,2,7100,7200",6,3,337,[25]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,614,2,7200,7300;1000,615,2,7200,7300;1000,616,2,7200,7300",6,3,338,[26]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,614,2,7300,7400;1000,615,2,7300,7400;1000,616,2,7300,7400",6,3,339,[27]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,830,1,7000,7000",,6,3,340,[28]Tahap Cabaran Boss Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,614,2,7500,7600;1000,615,2,7500,7600;1000,616,2,7500,7600",6,3,341,[29]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,614,2,7600,7700;1000,615,2,7600,7700;1000,616,2,7600,7700",6,3,342,[30]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,614,2,7700,7800;1000,615,2,7700,7800;1000,616,2,7700,7800",6,3,343,[31]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,614,2,7800,7900;1000,615,2,7800,7900;1000,616,2,7800,7900",6,3,344,[32]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,830,1,7500,7500",,6,3,345,[33]Tahap Cabaran Boss Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,617,2,8000,8100;1000,618,2,8000,8100;1000,619,2,8000,8100",6,3,346,[34]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,617,2,8100,8200;1000,618,2,8100,8200;1000,619,2,8100,8200",6,3,347,[35]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,617,2,8200,8300;1000,618,2,8200,8300;1000,619,2,8200,8300",6,3,348,[36]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,617,2,8300,8400;1000,618,2,8300,8400;1000,619,2,8300,8400",6,3,349,[37]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,831,1,8000,8000",,6,3,350,[38]Tahap Cabaran Boss Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,617,2,8500,8600;1000,618,2,8500,8600;1000,619,2,8500,8600",6,3,351,[39]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,617,2,8600,8700;1000,618,2,8600,8700;1000,619,2,8600,8700",6,3,352,[40]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,617,2,8700,8800;1000,618,2,8700,8800;1000,619,2,8700,8800",6,3,353,[41]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,617,2,8800,8900;1000,618,2,8800,8900;1000,619,2,8800,8900",6,3,354,[42]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,831,1,8500,8500",,6,3,355,[43]Tahap Cabaran Boss Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,620,2,9000,9100;1000,621,2,9000,9100;1000,622,2,9000,9100",6,3,356,[44]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,620,2,9100,9200;1000,621,2,9100,9200;1000,622,2,9100,9200",6,3,357,[45]Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,620,2,9200,9300;1000,621,2,9200,9300;1000,622,2,9200,9300",6,3,358,,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,620,2,9300,9400;1000,621,2,9300,9400;1000,622,2,9300,9400",6,3,359,,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,832,1,9000,9000",,6,3,360,,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,620,2,9500,9600;1000,621,2,9500,9600;1000,622,2,9500,9600",6,3,361,,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,620,2,9600,9700;1000,621,2,9600,9700;1000,622,2,9600,9700",6,3,362,,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,620,2,9700,9800;1000,621,2,9700,9800;1000,622,2,9700,9800",6,3,363,Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
,"1000,620,2,9800,9900;1000,621,2,9800,9900;1000,622,2,9800,9900",6,3,364, Tahap Cabaran Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,832,1,9500,9500",,6,3,365, Tahap Cabaran Bos Pertanian,54001,"1000,128,2,18000,18000,115;1000,129,2,18000,18000,116;1000,130,2,18000,18000,117",,
"1000,824,1,1000,1000","1000,146,2,1000,1000;1000,147,2,1000,1000;1000,148,2,1000,1000",5,3,366, Bab Cabaran Pertanian 1/3,50001,,,
"1000,825,1,2000,2000","1000,149,2,2000,2000;1000,150,2,2000,2000;1000,151,2,2000,2000",5,3,367, Bab Cabaran Pertanian 2/3,50001,,,
"1000,826,1,3000,3000","1000,152,2,3000,3000;1000,153,2,3000,3000;1000,154,2,3000,3000",5,3,368, Bab Cabaran Pertanian 3/3,50001,,,
"1000,827,1,4000,4000","1000,413,2,4000,4000;1000,414,2,4000,4000;1000,415,2,4000,4000",5,3,369, Bab Cabaran Pertanian 1/3,50002,,,
"1000,828,1,5000,5000","1000,416,2,5000,5000;1000,417,2,5000,5000;1000,418,2,5000,5000",5,3,370, Bab Cabaran Pertanian 2/3,50002,,,
"1000,829,1,6000,6000","1000,419,2,6000,6000;1000,420,2,6000,6000;1000,421,2,6000,6000",5,3,371, Bab Cabaran Pertanian 3/3,50002,,,
"1000,830,1,7000,7000","1000,614,2,7000,7000;1000,615,2,7000,7000;1000,616,2,7000,7000",5,3,372, Bab Cabaran Pertanian 1/3,50003,,,
"1000,831,1,8000,8000","1000,617,2,8000,8000;1000,618,2,8000,8000;1000,619,2,8000,8000",5,3,373, Bab Cabaran Pertanian 2/3,50003,,,
"1000,832,1,9000,9000","1000,620,2,9000,9000;1000,621,2,9000,9000;1000,622,2,9000,9000",5,3,374, Bab Cabaran Pertanian 3/3,50003,,,
