IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleaseEffFollow-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,searchTarget-int[][],skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,relyWeaponSubtype-int[],effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
0,0,0,,0,,,,213,0,0,0,1,0,0,0,0,,,,,,1,-1,Diminue la vitesse d'attaque et la puissance d'attaque simultanément. ,,1,0,Super corps Frosty Paw,,,1,0,,,,,,,,,,,,231,,,,,
0,0,0,,0,,,,214,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la valeur de défense. ,,1,0,Fort buff d’attaque en mêlée,,,1,0,,,,,,,,,,,,232,,,,,
0,0,0,,0,,,,215,0,0,0,1,0,0,0,0,,,,,,1,-1,Diminue la valeur de défense. ,,1,0,Buff de vulnérabilité aux attaques de mêlée,,,1,0,,,,,,,,,,,,233,,,,,
0,0,0,,0,,,,216,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la vitesse de déplacement et la vitesse d'attaque simultanément. ,,1,0,Général défensif de mêlée fort,,,1,0,,,,,,,,,,,,234,,,,,
0,0,0,,0,,,,217,0,0,0,1,0,0,0,0,,,,,,1,-1,Diminue la vitesse de déplacement et la vitesse d'attaque simultanément. ,,1,0,Faiblesses courantes de la défense en mêlée,,,1,0,,,,,,,,,,,,235,,,,,
0,0,0,,0,,,,218,0,0,0,1,0,0,0,0,,,,,,1,-1,Attaque supplémentaire du chien de métal. ,,1,0,Force générale à longue distance,,,1,0,,,,,,,,,,,,229,,,,,
0,0,0,,0,,,,219,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la vitesse de déplacement de 50% toutes les 2 secondes lorsque vous ne subissez pas de dégâts. ,,1,0,Vulnérabilités universelles à distance,,,1,0,,,,,,skill-icon-219,,,,,,237,,,,,
0,0,0,,0,,,,220,0,0,0,1,0,0,0,0,,,,,,1,-1,Effet de transition de phase puissant orienté vers l'attaque. ,,1,0,Attaque supplémentaire pour chien en conserve,,,1,0,,,,,,,,,,,,,,,,,
0,0,0,,0,,,,221,0,0,0,1,0,0,0,0,,,,,,1,-1,Effet de transition de phase orienté vers la vulnérabilité. ,,1,0,Passif universel flexible,,,1,0,,,,,,,,,,,,,,,,,
1,1,1,0,0,176,,2000,226,0,0,0,1,1,0,0,0,A-jinai-NEW,,A-CaptureTrap,,2000,1,3000,Piège de capture. ,,2,0,Assassin Général Fort,"2,300,0",,1,0,1,,1000,,,,skill_rock_hurt,,,,,,,"3,4",,,
0,0,0,,0,,,,228,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de fertilité d'une seule parcelle de terre. ,,1,0,Vulnérabilités universelles d'Assassin,,,1,0,,,1000,,,skill-icon-228,,,,,,240,,,,,
0,0,0,,0,,,,229,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de fertilité d'une seule parcelle de terre. ,,1,0,Pionnier niveau 1,,,1,0,,,1000,,,skill-icon-229,,,,,,243,,,,,
0,0,0,,0,,,,230,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence de plantation. ,,1,0,Pionnier niveau 9,,,1,0,,,1000,,,skill-icon-230,,,,,,257,,,,,
0,0,0,,0,,,,231,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de bonheur des animaux de compagnie individuels. ,,1,0,Expert en élevage niveau 3,,,1,0,,,1000,,,skill-icon-231,,,,,,245,,,,,
0,0,0,,0,,,,232,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de bonheur des animaux de compagnie individuels. ,,1,0,Expert en récolte niveau 4,,,1,0,,,1000,,,skill-icon-232,,,,,,246,,,,,
0,0,0,,0,,,,233,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence d'élevage. ,,1,0,Combattant niveau 6,,,1,0,,,1000,,,skill-icon-233,,,,,,249,,,,,
0,0,0,,0,,,,235,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de fertilité d'une seule parcelle de terre. ,,1,0,Pionnier niveau 2,,,1,0,,,1000,,,skill-icon-235,,,,,,244,,,,,
0,0,0,,0,,,,236,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de fertilité d'une seule parcelle de terre. ,,1,0,Pionnier niveau 3,,,1,0,,,1000,,,skill-icon-236,,,,,,250,,,,,
0,0,0,,0,,,,237,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de fertilité d'une seule parcelle de terre. ,,1,0,Pionnier niveau 4,,,1,0,,,1000,,,skill-icon-237,,,,,,251,,,,,
0,0,0,,0,,,,238,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de fertilité d'une seule parcelle de terre. ,,1,0,Pionnier niveau 5,,,1,0,,,1000,,,skill-icon-238,,,,,,252,,,,,
0,0,0,,0,,,,239,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de fertilité d'une seule parcelle de terre. ,,1,0,Pionnier niveau 6,,,1,0,,,1000,,,skill-icon-239,,,,,,271,,,,,
0,0,0,,0,,,,240,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de fertilité d'une seule parcelle de terre. ,,1,0,Pionnier niveau 7,,,1,0,,,1000,,,skill-icon-240,,,,,,272,,,,,
0,0,0,,0,,,,241,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de fertilité d'une seule parcelle de terre. ,,1,0,Pionnier niveau 8,,,1,0,,,1000,,,skill-icon-241,,,,,,273,,,,,
0,0,0,,0,,,,244,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de bonheur des animaux de compagnie individuels. ,,1,0,Expert en récolte niveau 5,,,1,0,,,1000,,,skill-icon-244,,,,,,247,,,,,
0,0,0,,0,,,,245,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence de plantation. ,,1,0,Expert en récolte niveau 1,,,1,0,,,1000,,,skill-icon-245,,,,,,257,,,,,
0,0,0,,0,,,,246,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence de plantation. ,,1,0,Expert en récolte niveau 2,,,1,0,,,1000,,,skill-icon-246,,,,,,257,,,,,
0,0,0,,0,,,,247,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence d'élevage. ,,1,0,Lv 1 peau rugueuse et chair épaisse,,,1,0,,,1000,,,skill-icon-247,,,,,,249,,,,,
0,0,0,,0,,,,248,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence d'élevage. ,,1,0,Lv 2 peau rugueuse et chair épaisse,,,1,0,,,1000,,,skill-icon-248,,,,,,249,,,,,
0,0,0,,0,,,,249,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence de plantation. ,,1,0,Expert en récolte niveau 3,,,1,0,,,1000,,,skill-icon-249,,,,,,257,,,,,
0,0,0,,0,,,,250,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence de plantation. ,,1,0,Amoureux des animaux niveau 1,,,1,0,,,1000,,,skill-icon-250,,,,,,257,,,,,
0,0,0,,0,,,,251,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence de plantation. ,,1,0,Amoureux des animaux niveau 2,,,1,0,,,1000,,,skill-icon-251,,,,,,257,,,,,
0,0,0,,0,,,,252,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque. ,,1,0,Le niveau 3 signifie plus de sang,,,1,0,,,1000,,,skill-icon-252,,,,,,262,,,,,
0,0,0,,0,,,,253,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque. ,,1,0,Le niveau 4 signifie plus de sang,,,1,0,,,1000,,,skill-icon-253,,,,,,262,,,,,
0,0,0,,0,,,,254,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque. ,,1,0,Le niveau 5 signifie plus de sang,,,1,0,,,1000,,,skill-icon-254,,,,,,262,,,,,
0,0,0,,0,,,,255,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque. ,,1,0,Le niveau 6 signifie plus de sang,,,1,0,,,1000,,,skill-icon-255,,,,,,262,,,,,
0,0,0,,0,,,,256,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque. ,,1,0,Combattant niveau 7,,,1,0,,,1000,,,skill-icon-256,,,,,,262,,,,,
0,0,0,,0,,,,257,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque. ,,1,0,Combattant niveau 8,,,1,0,,,1000,,,skill-icon-257,,,,,,262,,,,,
0,0,0,,0,,,,258,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la valeur de défense. ,,1,0,Lv 9 peau rugueuse et chair épaisse,,,1,0,,,1000,,,skill-icon-258,,,,,,263,,,,,
0,0,0,,0,,,,259,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la valeur de défense. ,,1,0,Le niveau 7 signifie plus de sang,,,1,0,,,1000,,,skill-icon-259,,,,,,263,,,,,
0,0,0,,0,,,,260,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la valeur de défense. ,,1,0,Le niveau 8 signifie plus de sang,,,1,0,,,1000,,,skill-icon-260,,,,,,263,,,,,
0,0,0,,0,,,,261,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la valeur de défense. ,,1,0,Le niveau 9 signifie plus de sang,,,1,0,,,1000,,,skill-icon-261,,,,,,263,,,,,
0,0,0,,0,,,,262,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la valeur de défense. ,,1,0,Expert en récolte niveau 7,,,1,0,,,1000,,,skill-icon-262,,,,,,263,,,,,
0,0,0,,0,,,,263,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la valeur de défense. ,,1,0,Expert en récolte niveau 8,,,1,0,,,1000,,,skill-icon-263,,,,,,263,,,,,
0,0,0,,0,,,,264,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la santé maximale. ,,1,0,Lv 6 Amoureux des animaux,,,1,0,,,1000,,,skill-icon-264,,,,,,264,,,,,
0,0,0,,0,,,,265,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la santé maximale. ,,1,0,Lv 7 Amoureux des animaux,,,1,0,,,1000,,,skill-icon-265,,,,,,264,,,,,
0,0,0,,0,,,,266,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la santé maximale. ,,1,0,Lv 8 Amoureux des animaux,,,1,0,,,1000,,,skill-icon-266,,,,,,264,,,,,
0,0,0,,0,,,,267,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la santé maximale. ,,1,0,Lv 9 Amoureux des animaux,,,1,0,,,1000,,,skill-icon-267,,,,,,264,,,,,
0,0,0,,0,,,,268,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la santé maximale. ,,1,0,Expert en élevage niveau 4,,,1,0,,,1000,,,skill-icon-268,,,,,,264,,,,,
0,0,0,,0,,,,269,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la santé maximale. ,,1,0,Expert en élevage niveau 5,,,1,0,,,1000,,,skill-icon-269,,,,,,264,,,,,
0,0,0,,0,,,,270,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque. ,,1,0,Combattant niveau 9,,,1,0,,,1000,,,skill-icon-270,,,,,,262,,,,,
0,0,0,,0,,,,271,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque. ,,1,0,Lv 7 peau rugueuse et chair épaisse,,,1,0,,,1000,,,skill-icon-271,,,,,,262,,,,,
0,0,0,,0,,,,272,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque. ,,1,0,Lv 8 peau rugueuse et chair épaisse,,,1,0,,,1000,,,skill-icon-272,,,,,,262,,,,,
0,0,0,,0,,,,273,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la valeur de défense. ,,1,0,Expert en récolte niveau 9,,,1,0,,,1000,,,skill-icon-273,,,,,,263,,,,,
0,0,0,,0,,,,274,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la valeur de défense. ,,1,0,Amoureux des animaux Niv 4,,,1,0,,,1000,,,skill-icon-274,,,,,,263,,,,,
0,0,0,,0,,,,275,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la valeur de défense. ,,1,0,Amoureux des animaux Niv 5,,,1,0,,,1000,,,skill-icon-275,,,,,,263,,,,,
0,0,0,,0,,,,276,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la santé maximale. ,,1,0,Expert en élevage niveau 6,,,1,0,,,1000,,,skill-icon-276,,,,,,264,,,,,
0,0,0,,0,,,,277,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la santé maximale. ,,1,0,Expert en élevage niveau 7,,,1,0,,,1000,,,skill-icon-277,,,,,,264,,,,,
0,0,0,,0,,,,278,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la santé maximale. ,,1,0,Expert en élevage niveau 8,,,1,0,,,1000,,,skill-icon-278,,,,,,264,,,,,
0,0,0,,0,,,,279,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence de plantation. ,,1,0,Amoureux des animaux niveau 3,,,1,0,,,1000,,,skill-icon-279,,,,,,257,,,,,
0,0,0,,0,,,,280,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence de plantation. ,,1,0,Expert en élevage niveau 1,,,1,0,,,1000,,,skill-icon-280,,,,,,257,,,,,
0,0,0,,0,,,,281,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence de plantation. ,,1,0,Expert en élevage niveau 2,,,1,0,,,1000,,,skill-icon-281,,,,,,257,,,,,
0,0,0,,0,,,,282,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de bonheur des animaux de compagnie individuels. ,,1,0,Expert en récolte niveau 6,,,1,0,,,1000,,,skill-icon-282,,,,,,253,,,,,
0,0,0,,0,,,,283,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de bonheur des animaux de compagnie individuels. ,,1,0,Combattant niveau 1,,,1,0,,,1000,,,skill-icon-283,,,,,,254,,,,,
0,0,0,,0,,,,284,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de bonheur des animaux de compagnie individuels. ,,1,0,Combattant niveau 2,,,1,0,,,1000,,,skill-icon-284,,,,,,274,,,,,
0,0,0,,0,,,,285,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de bonheur des animaux de compagnie individuels. ,,1,0,Combattant niveau 3,,,1,0,,,1000,,,skill-icon-285,,,,,,275,,,,,
0,0,0,,0,,,,286,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de bonheur des animaux de compagnie individuels. ,,1,0,Combattant niveau 4,,,1,0,,,1000,,,skill-icon-286,,,,,,275,,,,,
0,0,0,,0,,,,287,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la production de bonheur des animaux de compagnie individuels. ,,1,0,Combattant niveau 5,,,1,0,,,1000,,,skill-icon-287,,,,,,276,,,,,
0,0,0,,0,,,,288,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence d'élevage. ,,1,0,Lv 3 peau rugueuse et chair épaisse,,,1,0,,,1000,,,skill-icon-288,,,,,,249,,,,,
0,0,0,,0,,,,289,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence d'élevage. ,,1,0,Lv 4 peau rugueuse et chair épaisse,,,1,0,,,1000,,,skill-icon-289,,,,,,249,,,,,
0,0,0,,0,,,,290,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence d'élevage. ,,1,0,Lv 5 peau rugueuse et chair épaisse,,,1,0,,,1000,,,skill-icon-290,,,,,,249,,,,,
0,0,0,,0,,,,291,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence d'élevage. ,,1,0,Lv 6 peau rugueuse et chair épaisse,,,1,0,,,1000,,,skill-icon-291,,,,,,249,,,,,
0,0,0,,0,,,,292,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence d'élevage. ,,1,0,Le niveau 1 signifie plus de sang,,,1,0,,,1000,,,skill-icon-292,,,,,,249,,,,,
0,0,0,,0,,,,293,0,0,0,1,0,0,0,0,,,,,,1,-1,Améliore la compétence d'élevage. ,,1,0,Le niveau 2 signifie plus de sang,,,1,0,,,1000,,,skill-icon-293,,,,,,249,,,,,
0,0,0,,0,,,,294,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre l'herbe. ,,1,0,Expert en élevage niveau 9,,,1,0,,,1000,,,skill-icon-294,,,,,,"265,266",,,,,
0,0,0,,0,,,,295,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre l'herbe. ,,1,0,Expert en herbes niveau 1,,,1,0,,,1000,,,skill-icon-295,,,,,,"265,266",,,,,
0,0,0,,0,,,,296,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre l'herbe. ,,1,0,Expert en herbes niveau 2,,,1,0,,,1000,,,skill-icon-296,,,,,,"265,266",,,,,
0,0,0,,0,,,,297,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre l'herbe. ,,1,0,Expert en herbes niveau 3,,,1,0,,,1000,,,skill-icon-297,,,,,,"265,266",,,,,
0,0,0,,0,,,,298,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre l'herbe. ,,1,0,Expert en plantes médicinales niveau 4,,,1,0,,,1000,,,skill-icon-298,,,,,,"265,266",,,,,
0,0,0,,0,,,,299,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre l'herbe. ,,1,0,Expert en plantes médicinales niveau 5,,,1,0,,,1000,,,skill-icon-299,,,,,,"265,266",,,,,
0,0,0,,0,,,,300,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre l'herbe. ,,1,0,Expert en herbes niveau 6,,,1,0,,,1000,,,skill-icon-300,,,,,,"265,266",,,,,
0,0,0,,0,,,,301,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre l'herbe. ,,1,0,Expert en plantes médicinales niveau 7,,,1,0,,,1000,,,skill-icon-301,,,,,,"265,266",,,,,
0,0,0,,0,,,,302,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre l'herbe. ,,1,0,Expert en plantes médicinales niveau 8,,,1,0,,,1000,,,skill-icon-302,,,,,,"265,266",,,,,
0,0,0,,0,,,,303,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les arbres. ,,1,0,Expert en plantes médicinales niveau 9,,,1,0,,,1000,,,skill-icon-303,,,,,,"267,268",,,,,
0,0,0,,0,,,,304,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les arbres. ,,1,0,Bûcheron Lv 1,,,1,0,,,1000,,,skill-icon-304,,,,,,"267,268",,,,,
0,0,0,,0,,,,305,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les arbres. ,,1,0,Bûcheron niveau 2,,,1,0,,,1000,,,skill-icon-305,,,,,,"267,268",,,,,
0,0,0,,0,,,,306,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les arbres. ,,1,0,Bûcheron niveau 3,,,1,0,,,1000,,,skill-icon-306,,,,,,"267,268",,,,,
0,0,0,,0,,,,307,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les arbres. ,,1,0,Bûcheron niveau 4,,,1,0,,,1000,,,skill-icon-307,,,,,,"267,268",,,,,
0,0,0,,0,,,,308,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les arbres. ,,1,0,Bûcheron niveau 5,,,1,0,,,1000,,,skill-icon-308,,,,,,"267,268",,,,,
0,0,0,,0,,,,309,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les arbres. ,,1,0,Bûcheron niveau 6,,,1,0,,,1000,,,skill-icon-309,,,,,,"267,268",,,,,
0,0,0,,0,,,,310,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les arbres. ,,1,0,Bûcheron niveau 7,,,1,0,,,1000,,,skill-icon-310,,,,,,"267,268",,,,,
0,0,0,,0,,,,311,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les arbres. ,,1,0,Bûcheron niveau 8,,,1,0,,,1000,,,skill-icon-311,,,,,,"267,268",,,,,
0,0,0,,0,,,,312,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les minerais. ,,1,0,Bûcheron niveau 9,,,1,0,,,1000,,,skill-icon-312,,,,,,"269,270",,,,,
0,0,0,,0,,,,313,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les minerais. ,,1,0,Mineur d'or niveau 1,,,1,0,,,1000,,,skill-icon-313,,,,,,"269,270",,,,,
0,0,0,,0,,,,314,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les minerais. ,,1,0,Mineur d'or niveau 2,,,1,0,,,1000,,,skill-icon-314,,,,,,"269,270",,,,,
0,0,0,,0,,,,315,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les minerais. ,,1,0,Mineur d'or niveau 3,,,1,0,,,1000,,,skill-icon-315,,,,,,"269,270",,,,,
0,0,0,,0,,,,316,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les minerais. ,,1,0,Mineur d'or niveau 4,,,1,0,,,1000,,,skill-icon-316,,,,,,"269,270",,,,,
0,0,0,,0,,,,317,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les minerais. ,,1,0,Mineur d'or niveau 5,,,1,0,,,1000,,,skill-icon-317,,,,,,"269,270",,,,,
0,0,0,,0,,,,318,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les minerais. ,,1,0,Mineur d'or niveau 6,,,1,0,,,1000,,,skill-icon-318,,,,,,"269,270",,,,,
0,0,0,,0,,,,319,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les minerais. ,,1,0,Mineur d'or niveau 7,,,1,0,,,1000,,,skill-icon-319,,,,,,"269,270",,,,,
0,0,0,,0,,,,320,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la puissance d'attaque et la compétence de collecte contre les minerais. ,,1,0,Mineur d'or niveau 8,,,1,0,,,1000,,,skill-icon-320,,,,,,"269,270",,,,,
0,0,0,,0,,,300,321,0,1,0,1,0,0,0,0,harvest_crops,,harvest_crops,,370,1,-1,Améliore la compétence de récolte individuelle. ,,2,0,Mineur d'or niveau 9,,,1,0,,"15,16",,,,,,,,,,,,,,,
0,0,0,0,0,"15,17,418",,333,323,0,1,0,1,0,0,0,0,sickle_grass,,sickle_grass,,500,1,-1,Coupez l'herbe sans effort avec des outils spécialisés. ,,2,0,creuser avec une seule pioche,"4,300,150,27000,0",,1,0,1,5,1000,4,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,"331,332,333",200,326,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Collector,,,400,1,30000,Augmente temporairement l'efficacité de collecte. ,,2,0,Récolte unique,,,1,0,,,1000,"4,5,6",,skill-icon-326,,,,,,,,,,,
0,0,0,0,0,,"334,335,336",200,327,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Collector,,,400,1,30000,Augmente temporairement l'efficacité de collecte. ,,2,0,tonte simple,,,1,0,,,1000,"4,5,6",,skill-icon-327,,,,,,,,,,,
0,0,0,0,0,,"337,338,339",200,328,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Collector,,,400,1,30000,Augmente temporairement l'efficacité de collecte. ,,2,0,"5 secondes, vrai homme 1",,,1,0,,,1000,"4,5,6",,skill-icon-328,,,,,,,,,,,
0,0,0,0,0,,"340,341,342",200,329,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Chosen,,,400,1,30000,Augmente temporairement la compétence de collecte. ,,2,0,"5 secondes, vrai homme 2",,,1,0,,,1000,"4,5,6",,skill-icon-329,,,,,,,,,,,
0,0,0,0,0,,"343,344,345",200,330,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Chosen,,,400,1,30000,Augmente temporairement la compétence de collecte. ,,2,0,"5 secondes, vrai homme 3",,,1,0,,,1000,"4,5,6",,skill-icon-330,,,,,,,,,,,
0,0,0,0,0,,"346,347,348",200,331,0,0,0,1,0,0,0,0,A-jianwu,Skill_gainBuff_Chosen,,,400,1,30000,Augmente temporairement la compétence de collecte. ,,2,0,Vie pendant 5 secondes 1,,,1,0,,,1000,"4,5,6",,skill-icon-331,,,,,,,,,,,
0,0,0,,0,,,,332,0,0,0,1,0,0,0,0,,,,,,1,-1,Réduit la vitesse de déplacement de l'ennemi. ,,1,0,La vie pendant 5 secondes 2,,,1,0,,,1000,,,skill-icon-332,,,,,,349,,,,,
0,0,0,,0,,,,333,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la durée d'étourdissement de l'ennemi. ,,1,0,Vie pendant 5 secondes 3,,,1,0,,,1000,,,skill-icon-333,,,,,,351,,,,,
0,0,0,,0,,,,334,0,0,0,1,0,0,0,0,,,,,,1,-1,Réduit la vitesse de déplacement du monstre. ,,1,0,Niv. 2 Piétinement,,,1,0,,,1000,,,skill-icon-334,,,,,,,,,,,
0,0,0,,0,,,,335,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la durée d'étourdissement de l'ennemi. ,,1,0,Piétinement Niv 3,,,1,0,,,1000,,,skill-icon-335,,,,,,355,,,,,
0,0,0,,0,,,,336,0,0,0,1,0,0,0,0,,,,,,1,-1,Réduit la vitesse de déplacement de l'ennemi. ,,1,0,Piétinement de guerre Lv 2,,,1,0,,,1000,,,skill-icon-336,,,,,,361,,,,,
0,0,0,,0,,,,337,0,0,0,1,0,0,0,0,,,,,,1,-1,Réduit la vitesse de déplacement de l'ennemi. ,,1,0,Piétinement de guerre Lv 3,,,1,0,,,1000,,,skill-icon-337,,,,,,363,,,,,
0,0,0,,0,,,,338,0,0,0,1,0,0,0,0,,,,,,1,-1,Réduit la vitesse de déplacement de l'ennemi. ,,1,0,Ruée vers le taureau Lv 2,,,1,0,,,1000,,,skill-icon-338,,,,,,365,,,,,
0,0,0,,0,,,,339,0,0,0,1,0,0,0,0,,,,,,1,-1,Réduit la vitesse de déplacement de l'ennemi. ,,1,0,Ruée vers le taureau Lv 3,,,1,0,,,1000,,,skill-icon-339,,,,,,367,,,,,
