IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
0,0,0,,0,,,,253,0,0,0,0,0,0,0,,,,,,-1,Increase attack power.,,1,0,Lv 2 Fighter,,,1,0,1,,1000,,skill-icon-253,,,,,,262,,,,,
0,0,0,,0,,,,254,0,0,0,0,0,0,0,,,,,,-1,Increase attack power.,,1,0,Lv 3 Fighter,,,1,0,1,,1000,,skill-icon-254,,,,,,262,,,,,
0,0,0,,0,,,,255,0,0,0,0,0,0,0,,,,,,-1,Increase attack power.,,1,0,Lv 4 Fighter,,,1,0,1,,1000,,skill-icon-255,,,,,,262,,,,,
0,0,0,,0,,,,256,0,0,0,0,0,0,0,,,,,,-1,Increase attack power.,,1,0,Lv 5 Fighter,,,1,0,1,,1000,,skill-icon-256,,,,,,262,,,,,
0,0,0,,0,,,,257,0,0,0,0,0,0,0,,,,,,-1,Increase attack power.,,1,0,Lv 6 Fighter,,,1,0,1,,1000,,skill-icon-257,,,,,,262,,,,,
0,0,0,,0,,,,258,0,0,0,0,0,0,0,,,,,,-1,Increase defense value.,,1,0,Lv 1 Thick-Skinned And Tough,,,1,0,1,,1000,,skill-icon-258,,,,,,263,,,,,
0,0,0,,0,,,,259,0,0,0,0,0,0,0,,,,,,-1,Increase defense value.,,1,0,Lv 2 Thick-Skinned And Tough,,,1,0,1,,1000,,skill-icon-259,,,,,,263,,,,,
0,0,0,,0,,,,260,0,0,0,0,0,0,0,,,,,,-1,Increase defense value.,,1,0,Lv 3 Thick-Skinned And Tough,,,1,0,1,,1000,,skill-icon-260,,,,,,263,,,,,
0,0,0,,0,,,,261,0,0,0,0,0,0,0,,,,,,-1,Increase defense value.,,1,0,Lv 4 Thick-Skinned And Tough,,,1,0,1,,1000,,skill-icon-261,,,,,,263,,,,,
0,0,0,,0,,,,262,0,0,0,0,0,0,0,,,,,,-1,Increase defense value.,,1,0,Lv 5 Thick-Skinned And Tough,,,1,0,1,,1000,,skill-icon-262,,,,,,263,,,,,
0,0,0,,0,,,,263,0,0,0,0,0,0,0,,,,,,-1,Increase defense value.,,1,0,Lv 6 Thick-Skinned And Tough,,,1,0,1,,1000,,skill-icon-263,,,,,,263,,,,,
0,0,0,,0,,,,264,0,0,0,0,0,0,0,,,,,,-1,Increase maximum health.,,1,0,Lv 1 Blood Abundant,,,1,0,1,,1000,,skill-icon-264,,,,,,264,,,,,
0,0,0,,0,,,,265,0,0,0,0,0,0,0,,,,,,-1,Increase maximum health.,,1,0,Lv 2 Blood Abundant,,,1,0,1,,1000,,skill-icon-265,,,,,,264,,,,,
0,0,0,,0,,,,266,0,0,0,0,0,0,0,,,,,,-1,Increase maximum health.,,1,0,Lv 3 Blood Abundant,,,1,0,1,,1000,,skill-icon-266,,,,,,264,,,,,
0,0,0,,0,,,,267,0,0,0,0,0,0,0,,,,,,-1,Increase maximum health.,,1,0,Lv 4 Blood Abundant ,,,1,0,1,,1000,,skill-icon-267,,,,,,264,,,,,
0,0,0,,0,,,,268,0,0,0,0,0,0,0,,,,,,-1,Increase maximum health.,,1,0,Lv 5 Blood Abundant,,,1,0,1,,1000,,skill-icon-268,,,,,,264,,,,,
0,0,0,,0,,,,269,0,0,0,0,0,0,0,,,,,,-1,Increase maximum health.,,1,0,Lv 6 Blood Abundant,,,1,0,1,,1000,,skill-icon-269,,,,,,264,,,,,
0,0,0,,0,,,,270,0,0,0,0,0,0,0,,,,,,-1,Increase attack power.,,1,0,Lv 7 Fighter,,,1,0,1,,1000,,skill-icon-270,,,,,,262,,,,,
0,0,0,,0,,,,271,0,0,0,0,0,0,0,,,,,,-1,Increase attack power.,,1,0,Lv 8 Fighter,,,1,0,1,,1000,,skill-icon-271,,,,,,262,,,,,
0,0,0,,0,,,,272,0,0,0,0,0,0,0,,,,,,-1,Increase attack power.,,1,0,Lv 9 Fighter,,,1,0,1,,1000,,skill-icon-272,,,,,,262,,,,,
0,0,0,,0,,,,273,0,0,0,0,0,0,0,,,,,,-1,Increase defense value.,,1,0,Lv 7 Thick-Skinned And Tough,,,1,0,1,,1000,,skill-icon-273,,,,,,263,,,,,
0,0,0,,0,,,,274,0,0,0,0,0,0,0,,,,,,-1,Increase defense value.,,1,0,Lv 8 Thick-Skinned And Tough,,,1,0,1,,1000,,skill-icon-274,,,,,,263,,,,,
0,0,0,,0,,,,275,0,0,0,0,0,0,0,,,,,,-1,Increase defense value.,,1,0,Lv 9 Thick-Skinned And Tough,,,1,0,1,,1000,,skill-icon-275,,,,,,263,,,,,
0,0,0,,0,,,,276,0,0,0,0,0,0,0,,,,,,-1,Increase maximum health.,,1,0,Lv 7 Blood Abundant,,,1,0,1,,1000,,skill-icon-276,,,,,,264,,,,,
0,0,0,,0,,,,277,0,0,0,0,0,0,0,,,,,,-1,Increase maximum health.,,1,0,Lv 8 Blood Abundant,,,1,0,1,,1000,,skill-icon-277,,,,,,264,,,,,
0,0,0,,0,,,,278,0,0,0,0,0,0,0,,,,,,-1,Increase maximum health.,,1,0,Lv 9 Blood Abundant,,,1,0,1,,1000,,skill-icon-278,,,,,,264,,,,,
0,0,0,,0,,,,279,0,0,0,0,0,0,0,,,,,,-1,Improve planting proficiency.,,1,0,Lv 7 Harvest Expert,,,1,0,1,,1000,,skill-icon-279,,,,,,257,,,,,
0,0,0,,0,,,,280,0,0,0,0,0,0,0,,,,,,-1,Improve planting proficiency.,,1,0,Lv 8 Harvest Expert,,,1,0,1,,1000,,skill-icon-280,,,,,,257,,,,,
0,0,0,,0,,,,281,0,0,0,0,0,0,0,,,,,,-1,Improve planting proficiency.,,1,0,Lv 9 Harvest Expert,,,1,0,1,,1000,,skill-icon-281,,,,,,257,,,,,
0,0,0,,0,,,,282,0,0,0,0,0,0,0,,,,,,-1,Increase the happiness output of individual pets.,,1,0,Lv 4 Animal Lover,,,1,0,1,,1000,,skill-icon-282,,,,,,253,,,,,
0,0,0,,0,,,,283,0,0,0,0,0,0,0,,,,,,-1,Increase the happiness output of individual pets.,,1,0,Lv 5 Animal Lover,,,1,0,1,,1000,,skill-icon-283,,,,,,254,,,,,
0,0,0,,0,,,,284,0,0,0,0,0,0,0,,,,,,-1,Increase the happiness output of individual pets.,,1,0,Lv 6 Animal Lover,,,1,0,1,,1000,,skill-icon-284,,,,,,274,,,,,
0,0,0,,0,,,,285,0,0,0,0,0,0,0,,,,,,-1,Increase the happiness output of individual pets.,,1,0,Lv 7 Animal Lover,,,1,0,1,,1000,,skill-icon-285,,,,,,275,,,,,
0,0,0,,0,,,,286,0,0,0,0,0,0,0,,,,,,-1,Increase the happiness output of individual pets.,,1,0,Lv 8 Animal Lover,,,1,0,1,,1000,,skill-icon-286,,,,,,275,,,,,
0,0,0,,0,,,,287,0,0,0,0,0,0,0,,,,,,-1,Increase the happiness output of individual pets.,,1,0,Lv 9 Animal Lover,,,1,0,1,,1000,,skill-icon-287,,,,,,276,,,,,
0,0,0,,0,,,,288,0,0,0,0,0,0,0,,,,,,-1,Improve breeding proficiency.,,1,0,Lv 4 Livestock Expert,,,1,0,1,,1000,,skill-icon-288,,,,,,249,,,,,
0,0,0,,0,,,,289,0,0,0,0,0,0,0,,,,,,-1,Improve breeding proficiency.,,1,0,Lv 5 Livestock Expert,,,1,0,1,,1000,,skill-icon-289,,,,,,249,,,,,
0,0,0,,0,,,,290,0,0,0,0,0,0,0,,,,,,-1,Improve breeding proficiency.,,1,0,Lv 6 Livestock Expert,,,1,0,1,,1000,,skill-icon-290,,,,,,249,,,,,
0,0,0,,0,,,,291,0,0,0,0,0,0,0,,,,,,-1,Improve breeding proficiency.,,1,0,Lv 7 Livestock Expert,,,1,0,1,,1000,,skill-icon-291,,,,,,249,,,,,
0,0,0,,0,,,,292,0,0,0,0,0,0,0,,,,,,-1,Improve breeding proficiency.,,1,0,Lv 8 Livestock Expert,,,1,0,1,,1000,,skill-icon-292,,,,,,249,,,,,
0,0,0,,0,,,,293,0,0,0,0,0,0,0,,,,,,-1,Improve breeding proficiency.,,1,0,Lv 9 Livestock Expert,,,1,0,1,,1000,,skill-icon-293,,,,,,249,,,,,
0,0,0,,0,,,,294,0,0,0,0,0,0,0,,,,,,-1, Increase the attack power and gathering proficiency against grass.,,1,0,Lv 1 Herbal Expert,,,1,0,1,,1000,,skill-icon-294,,,,,,"265,266",,,,,
0,0,0,,0,,,,295,0,0,0,0,0,0,0,,,,,,-1, Increase the attack power and gathering proficiency against grass.,,1,0,Lv 2 Herbal Expert,,,1,0,1,,1000,,skill-icon-295,,,,,,"265,266",,,,,
0,0,0,,0,,,,296,0,0,0,0,0,0,0,,,,,,-1, Increase the attack power and gathering proficiency against grass.,,1,0,Lv 3 Herbal Expert,,,1,0,1,,1000,,skill-icon-296,,,,,,"265,266",,,,,
0,0,0,,0,,,,297,0,0,0,0,0,0,0,,,,,,-1, Increase the attack power and gathering proficiency against grass.,,1,0,Lv 4 Herbal Expert,,,1,0,1,,1000,,skill-icon-297,,,,,,"265,266",,,,,
0,0,0,,0,,,,298,0,0,0,0,0,0,0,,,,,,-1, Increase the attack power and gathering proficiency against grass.,,1,0,Lv 5 Herbal Expert,,,1,0,1,,1000,,skill-icon-298,,,,,,"265,266",,,,,
0,0,0,,0,,,,299,0,0,0,0,0,0,0,,,,,,-1, Increase the attack power and gathering proficiency against grass.,,1,0,Lv 6 Herbal Expert,,,1,0,1,,1000,,skill-icon-299,,,,,,"265,266",,,,,
0,0,0,,0,,,,300,0,0,0,0,0,0,0,,,,,,-1, Increase the attack power and gathering proficiency against grass.,,1,0,Lv 7 Herbal Expert,,,1,0,1,,1000,,skill-icon-300,,,,,,"265,266",,,,,
0,0,0,,0,,,,301,0,0,0,0,0,0,0,,,,,,-1, Increase the attack power and gathering proficiency against grass.,,1,0,Lv 8 Herbal Expert,,,1,0,1,,1000,,skill-icon-301,,,,,,"265,266",,,,,
0,0,0,,0,,,,302,0,0,0,0,0,0,0,,,,,,-1, Increase the attack power and gathering proficiency against grass.,,1,0,Lv 9 Herbal Expert,,,1,0,1,,1000,,skill-icon-302,,,,,,"265,266",,,,,
0,0,0,,0,,,,303,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against trees.,,1,0,Lv 1 Lumberjack,,,1,0,1,,1000,,skill-icon-303,,,,,,"267,268",,,,,
0,0,0,,0,,,,304,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against trees.,,1,0,Lv 2 Lumberjack,,,1,0,1,,1000,,skill-icon-304,,,,,,"267,268",,,,,
0,0,0,,0,,,,305,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against trees.,,1,0,Lv 3 Lumberjack,,,1,0,1,,1000,,skill-icon-305,,,,,,"267,268",,,,,
0,0,0,,0,,,,306,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against trees.,,1,0,Lv 4 Lumberjack,,,1,0,1,,1000,,skill-icon-306,,,,,,"267,268",,,,,
0,0,0,,0,,,,307,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against trees.,,1,0,Lv 5 Lumberjack,,,1,0,1,,1000,,skill-icon-307,,,,,,"267,268",,,,,
0,0,0,,0,,,,308,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against trees.,,1,0,Lv 6 Lumberjack,,,1,0,1,,1000,,skill-icon-308,,,,,,"267,268",,,,,
0,0,0,,0,,,,309,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against trees.,,1,0,Lv 7 Lumberjack,,,1,0,1,,1000,,skill-icon-309,,,,,,"267,268",,,,,
0,0,0,,0,,,,310,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against trees.,,1,0,Lv 8 Lumberjack,,,1,0,1,,1000,,skill-icon-310,,,,,,"267,268",,,,,
0,0,0,,0,,,,311,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against trees.,,1,0,Lv 9 Lumberjack,,,1,0,1,,1000,,skill-icon-311,,,,,,"267,268",,,,,
0,0,0,,0,,,,312,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against ores.,,1,0,Lv 1 Gold Miner,,,1,0,1,,1000,,skill-icon-312,,,,,,"269,270",,,,,
0,0,0,,0,,,,313,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against ores.,,1,0,Lv 2 Gold Miner,,,1,0,1,,1000,,skill-icon-313,,,,,,"269,270",,,,,
0,0,0,,0,,,,314,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against ores.,,1,0,Lv 3 Gold Miner,,,1,0,1,,1000,,skill-icon-314,,,,,,"269,270",,,,,
0,0,0,,0,,,,315,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against ores.,,1,0,Lv 4 Gold Miner,,,1,0,1,,1000,,skill-icon-315,,,,,,"269,270",,,,,
0,0,0,,0,,,,316,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against ores.,,1,0,Lv 5 Gold Miner,,,1,0,1,,1000,,skill-icon-316,,,,,,"269,270",,,,,
0,0,0,,0,,,,317,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against ores.,,1,0,Lv 6 Gold Miner,,,1,0,1,,1000,,skill-icon-317,,,,,,"269,270",,,,,
0,0,0,,0,,,,318,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against ores.,,1,0,Lv 7 Gold Miner,,,1,0,1,,1000,,skill-icon-318,,,,,,"269,270",,,,,
0,0,0,,0,,,,319,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against ores.,,1,0,Lv 8 Gold Miner,,,1,0,1,,1000,,skill-icon-319,,,,,,"269,270",,,,,
0,0,0,,0,,,,320,0,0,0,0,0,0,0,,,,,,-1,Increase the attack power and gathering proficiency against ores.,,1,0,Lv 9 Gold Miner,,,1,0,1,,1000,,skill-icon-320,,,,,,"269,270",,,,,
0,0,0,,0,,,300,321,0,1,0,0,0,0,0,harvest_crops,,harvest_crops,,370,-1,Improve individual harvesting proficiency.,,2,0,Individual Harvest,,,1,0,1,"15,16",,,,,,,,,,,,,,
0,0,0,0,0,"15,17,418",,333,323,0,1,0,0,0,0,0,sickle_grass,,sickle_grass,,500,-1,Cut grass effortlessly with specialized tools.,,2,0,Cut Grass,"4,300,150,27000",,1,0,1,5,1000,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,"331,332,333",200,326,0,0,0,0,0,0,0,A-jianwu,Skill_gainBuff_Collector,,,400,30000,Temporarily increase gathering efficiency,,2,0,Lv 1 Crazy Collector,,,1,0,1,,1000,,skill-icon-326,,,,,,,,,,,
0,0,0,0,0,,"334,335,336",200,327,0,0,0,0,0,0,0,A-jianwu,Skill_gainBuff_Collector,,,400,30000,Temporarily increase gathering efficiency,,2,0,Lv 2 Crazy Collector,,,1,0,1,,1000,,skill-icon-327,,,,,,,,,,,
0,0,0,0,0,,"337,338,339",200,328,0,0,0,0,0,0,0,A-jianwu,Skill_gainBuff_Collector,,,400,30000,Temporarily increase gathering efficiency,,2,0,Lv 3 Crazy Collector,,,1,0,1,,1000,,skill-icon-328,,,,,,,,,,,
0,0,0,0,0,,"340,341,342",200,329,0,0,0,0,0,0,0,A-jianwu,Skill_gainBuff_Chosen,,,400,30000,Temporarily increase gathering proficiency.,,2,0,Lv 1 Chosen Person,,,1,0,1,,1000,,skill-icon-329,,,,,,,,,,,
0,0,0,0,0,,"343,344,345",200,330,0,0,0,0,0,0,0,A-jianwu,Skill_gainBuff_Chosen,,,400,30000,Temporarily increase gathering proficiency.,,2,0,Lv 2 Chosen Person,,,1,0,1,,1000,,skill-icon-330,,,,,,,,,,,
0,0,0,0,0,,"346,347,348",200,331,0,0,0,0,0,0,0,A-jianwu,Skill_gainBuff_Chosen,,,400,30000,Temporarily increase gathering proficiency.,,2,0,Lv 3 Chosen Person,,,1,0,1,,1000,,skill-icon-331,,,,,,,,,,,
0,0,0,,0,,,,332,0,0,0,0,0,0,0,,,,,,-1,Reduce the enemy's movement speed.,,1,0,Lv 2 Trampling,,,1,0,1,,1000,,skill-icon-332,,,,,,349,,,,,
0,0,0,,0,,,,333,0,0,0,0,0,0,0,,,,,,-1,Increase the enemy's stun duration.,,1,0,Lv 3 Trampling,,,1,0,1,,1000,,skill-icon-333,,,,,,351,,,,,
0,0,0,,0,,,,334,0,0,0,0,0,0,0,,,,,,-1,Reduce the monster's movement speed.,,1,0,Lv 2 War Trampling,,,1,0,1,,1000,,skill-icon-334,,,,,,353,,,,,
0,0,0,,0,,,,335,0,0,0,0,0,0,0,,,,,,-1,Increase the enemy's stun duration.,,1,0,Lv 3 War Trampling,,,1,0,1,,1000,,skill-icon-335,,,,,,355,,,,,
0,0,0,,0,,,,336,0,0,0,0,0,0,0,,,,,,-1,Reduce the enemy's movement speed.,,1,0,Lv 2 Bull Rush,,,1,0,1,,1000,,skill-icon-336,,,,,,361,,,,,
0,0,0,,0,,,,337,0,0,0,0,0,0,0,,,,,,-1,Reduce the enemy's movement speed.,,1,0,Lv 3 Bull Rush,,,1,0,1,,1000,,skill-icon-337,,,,,,363,,,,,
0,0,0,,0,,,,338,0,0,0,0,0,0,0,,,,,,-1,Reduce the enemy's movement speed.,,1,0,Lv 2 Shark Rush,,,1,0,1,,1000,,skill-icon-338,,,,,,365,,,,,
0,0,0,,0,,,,339,0,0,0,0,0,0,0,,,,,,-1,Reduce the enemy's movement speed.,,1,0,Lv 3 Shark Rush,,,1,0,1,,1000,,skill-icon-339,,,,,,367,,,,,
0,0,0,,0,,,,340,0,0,0,0,0,0,0,,,,,,-1,Reduce the enemy's movement speed.,,1,0,Lv 2 Slight Flurry,,,1,0,1,,1000,,skill-icon-340,,,,,,373,,,,,
0,0,0,,0,,,,341,0,0,0,0,0,0,0,,,,,,-1,Reduce the enemy's movement speed.,,1,0,Lv 3 Slight Flurry,,,1,0,1,,1000,,skill-icon-341,,,,,,375,,,,,
0,0,0,,0,,,,342,0,0,0,0,0,0,0,,,,,,-1,Reduce the enemy's movement speed.,,1,0,Lv 2 Blade Flurry,,,1,0,1,,1000,,skill-icon-342,,,,,,377,,,,,
0,0,0,,0,,,,343,0,0,0,0,0,0,0,,,,,,-1,Reduce the enemy's movement speed.,,1,0,Lv 3 Blade Flurry,,,1,0,1,,1000,,skill-icon-343,,,,,,379,,,,,
0,0,0,0,0,"404,387",,250,344,0,1,0,0,1,0,0,gongjian_attack2,,A-gongjian-NEW_audio,14,550,-1,Character ranged.,2000,2,1,Character Ranged 2,,,1,1,1,,,,,,0,,1,,,,,,,
0,0,0,0,0,"15,404",414,550,345,0,1,0,0,1,0,0,gongjian_attack3,,A-gongjian-NEW_audio,14,800,-1,Character ranged.,2000,2,7,Character Ranged 3,,,1,1,1,,,,,,0,,1,,,,,,,
1,0,0,0,0,"404,385",,300,346,0,1,0,0,1,0,0,attack,,Skill_Bee_attack,,1000,2000,Buzz Buddy Far Attack,1000,2,8,Buzz Buddy Far Attack,,,1,1,1,,1000,,,,,,1,,,,,,,
0,0,0,,0,"227,388",,200,347,0,1,0,0,1,0,1,A-1diuzhadan,,playerroll,,660,5000,Throw Bomb,1000,2,9,Throw Bomb,"2,200",,1,1,1,,1000,,,skill_tree_hurt,,top_down_bomb_blue,1,,,,,,"232,1",
0,0,0,,0,"15,35",,200,348,0,1,0,0,1,0,1,A-1diuzhadan,,playerroll,,660,5000,Throw Stun Potion,1000,2,10,Throw Stun Potion,"2,200",,1,1,1,,1000,,,skill_tree_hurt,,top_down_bomb_blue,1,,,,,,"233,1",
0,0,0,,0,"390,387",,200,351,0,1,0,0,1,0,1,A-1diuzhadan,,playerroll,,660,5000,Throw Moderate Potion,1000,2,11,Throw Moderate Potion,"2,200",,1,1,1,,1000,,,skill_tree_hurt,,top_down_bomb_blue,1,,,,,,"234,1",
0,0,0,,0,"15,391",,200,352,0,1,0,0,1,0,1,A-1diuzhadan,,playerroll,,660,5000,Throw Burning Potion,1000,2,12,Throw Burning Potion,"2,200",,1,1,1,,1000,,,skill_tree_hurt,,top_down_bomb_blue,1,,,,,,"235,1",
0,0,0,,0,,392,0,356,0,0,0,0,0,0,0,A-skill-chongci,Skill_YellowFlash,,,334,5000,Yellow Flash,,2,0,Yellow Flash,,,1,0,1,,1000,,,,,,,,,,,,"236,1",
0,0,0,,0,,,0,357,0,0,0,0,0,0,0,,Skill_MissPostion,,,100,5000,Miss,,2,0,Miss Potion,,,1,0,1,,1000,393,,,,,,,,,,,"237,1",
0,0,0,,0,,,0,358,0,0,0,0,0,0,0,,Skill_ClearPotion,,,100,5000,Clear,,2,0,Clear Potion,,,1,0,1,,1000,394,,,,,,,,,,,"238,1",
0,0,0,,0,,,,359,0,0,0,0,0,0,0,,,,,,0,,,1,0,罐头狗弱势检测技能,,,1,0,1,,1000,,,,,,,,395,,,,,
0,0,0,,0,,,,360,0,0,0,0,0,0,0,,,,,,0,,,1,0,仙人掌弱势检测技能,,,1,0,1,,1000,,,,,,,,396,,,,,
0,0,0,,0,,,,361,0,0,0,0,0,0,0,,,,,,0,,,1,0,南瓜怪弱势检测技能,,,1,0,1,,1000,,,,,,,,397,,,,,
0,0,0,,0,,,,362,0,0,0,0,0,0,0,,,,,,0,,,1,0,蜜蜂弱势检测技能,,,1,0,1,,1000,,,,,,,,398,,,,,
0,0,0,,0,,,,363,0,0,0,0,0,0,0,,,,,,0,,,1,0,矿石猫弱势检测技能,,,1,0,1,,1000,,,,,,,,399,,,,,
0,0,0,,0,,,,364,0,0,0,0,0,0,0,,,,,,0,,,1,0,叶子怪弱势检测技能,,,1,0,1,,1000,,,,,,,,400,,,,,
0,0,0,,0,,,,365,0,0,0,0,0,0,0,,,,,,0,,,1,0,红色怪弱势检测技能,,,1,0,1,,1000,,,,,,,,401,,,,,
0,0,0,,0,,,,366,0,0,0,0,0,0,0,,,,,,0,,,1,0,黑色怪弱势检测技能,,,1,0,1,,1000,,,,,,,,402,,,,,
0,0,0,,0,,,,367,0,0,0,0,0,0,0,,,,,,0,,,1,0,雪山怪弱势检测技能,,,1,0,1,,1000,,,,,,,,403,,,,,
1,0,0,,0,15,"220,223",350,369,0,1,0,0,0,0,0,attack,,Skill_CyberRaze_Attack,,733,3000,Cyber Raze attack,400,2,0,Cyber Raze attack,"4,800,600,12000",,1,0,1,,1000,,,,,,,,,,,,,
1,0,0,,0,388,426,2000,370,0,1,0,0,1,0,0,attack2,,Skill_CyberRaze_Attack_Area,,2600,3000,Cyber Raze ranged attack,2000,2,13,Cyber Raze ranged attack,"2,200",,1,0,1,,1000,,,,,,1,,,,,,,
1,0,0,,0,,,,371,0,1,0,0,0,0,0,,,,,,0,,,2,0,Cyber Raze weak,,,1,0,1,,1000,,,,,,,,421,,,,,
1,0,0,,0,,426,500,372,0,1,0,0,0,0,0,attack,Skill_Frosty_attack,Skill_FrostyLord_Attack,,2200,4000,,500,2,0,Frosty Lord attack,"4,800,600,12000",,1,0,1,,1000,425,,,,,,,,,,,,
1,0,0,,0,"15,238",426,800,373,0,1,0,0,1,0,1,attackArea,Skill_Frosty_attackArea,Skill_FrostyLord_Attack_Area,,1467,5000,,3000,2,14,Frosty Lord attack ranged,"2,500",CameraShakeGrade_3,1,0,1,,1000,474,,,,top_down_Thunder,5,,,,,,,
1,0,0,,0,,,1000,374,0,1,0,0,0,0,1,attack,,,,1500,0,,200,2,0,Frosty Lord weak,"4,300,200,12000",,1,0,1,,1000,,,,,,,,424,,,,,
0,0,0,,0,,,,375,0,0,0,0,0,0,0,,,,,,0,,,2,0,Golden Healing Potion,,,1,0,1,,1000,427,,,,,,,,,,,,
0,0,0,,0,,,,376,0,0,0,0,0,0,0,,,,,,0,,,2,0,Golden Attack Potion,,,1,0,1,,1000,428,,,,,,,,,,,,
0,0,0,,0,,,,377,0,0,0,0,0,0,0,,,,,,0,,,2,0,Golden Speed Potion,,,1,0,1,,1000,429,,,,,,,,,,,,
0,0,0,,0,,,,378,0,0,0,0,0,0,0,,,,,,0,,,2,0,Golden Crit Potion,,,1,0,1,,1000,430,,,,,,,,,,,,
0,0,0,,0,,,,379,0,0,0,0,0,0,0,,,,,,0,,,2,0,Golden Life Potion,,,1,0,1,,1000,"431,427",,,,,,,,,,,,
0,0,0,,0,,,,380,0,0,0,0,0,0,0,,,,,,0,,,2,0,Golden Defense Potion,,,1,0,1,,1000,432,,,,,,,,,,,,
0,0,0,,0,,,,381,0,0,0,0,0,0,0,,,,,,0,,,2,0,Diamond Healing Potion,,,1,0,1,,1000,433,,,,,,,,,,,,
0,0,0,,0,,,,382,0,0,0,0,0,0,0,,,,,,0,,,2,0,Diamond Attack Potion,,,1,0,1,,1000,434,,,,,,,,,,,,
0,0,0,,0,,,,383,0,0,0,0,0,0,0,,,,,,0,,,2,0,Diamond Speed Potion,,,1,0,1,,1000,435,,,,,,,,,,,,
0,0,0,,0,,,,384,0,0,0,0,0,0,0,,,,,,0,,,2,0,Diamond Crit Potion,,,1,0,1,,1000,436,,,,,,,,,,,,
0,0,0,,0,,,,385,0,0,0,0,0,0,0,,,,,,0,,,2,0,Diamond Life Potion,,,1,0,1,,1000,"437,433",,,,,,,,,,,,
0,0,0,,0,,,,386,0,0,0,0,0,0,0,,,,,,0,,,2,0,Diamond Defense Potion,,,1,0,1,,1000,438,,,,,,,,,,,,
0,0,0,,0,,,,387,0,0,0,0,0,0,0,,,,,,0,,,2,0,Star Healing Potion,,,1,0,1,,1000,439,,,,,,,,,,,,
0,0,0,,0,,,,388,0,0,0,0,0,0,0,,,,,,0,,,2,0,Star Attack Potion,,,1,0,1,,1000,440,,,,,,,,,,,,
0,0,0,,0,,,,389,0,0,0,0,0,0,0,,,,,,0,,,2,0,Star Speed Potion,,,1,0,1,,1000,441,,,,,,,,,,,,
0,0,0,,0,,,,390,0,0,0,0,0,0,0,,,,,,0,,,2,0,Star Crit Potion,,,1,0,1,,1000,442,,,,,,,,,,,,
0,0,0,,0,,,,391,0,0,0,0,0,0,0,,,,,,0,,,2,0,Star Life Potion,,,1,0,1,,1000,"443,439",,,,,,,,,,,,
0,0,0,,0,,,,392,0,0,0,0,0,0,0,,,,,,0,,,2,0,Star Defense Potion,,,1,0,1,,1000,444,,,,,,,,,,,,
1,0,0,,0,15,"22,31",600,393,1,1,0,0,0,0,1,attack,,Skill_SkeletonSoldier_Attack,,833,4000,,500,2,0,Skeleton Soldier normal attack,"4,300,200,12000",,1,0,1,,1000,,,,,,,,447,,,,,
1,0,0,,0,,"460,463",333,394,1,1,0,0,0,0,1,attack,Skill_OrangeHead,Skill_OrangeLeaf_Attack,,1760,4000,,500,2,0,OrangeLeaf Egghead normal attack,"2,200",,1,0,1,,1000,461,,,,top_down_Cuboid,,,448,,,,,
1,0,0,,0,"15,238",22,1000,395,1,1,0,0,0,0,1,attack,,Skill_AngryStumb_Attack,,1866,4000,,500,2,0,Angry Stump normal attack,"2,200",,1,0,1,,1000,,,,,,,,449,,,,,
