boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"795,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Specifically designed for farm owners, made of premium golden silk, these pants are lightweight and comfortable. They offer robust durability and protection, allowing farm owners to work joyfully in the fields. Whether plowing, planting, or harvesting, these pants provide the best flexibility and protection, making you the true master of the farm.",0,item-icon-353,353,Golden Farmer Pants,1440,"1,2,3,4",210,1,0,1,999,0,1,4,1
"795,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Tailored for farm owners and made from top-quality gold material, these shoes are lightweight, comfortable, durable, and slip-resistant, allowing farm owners to walk more stable and confidently in the fields. These shoes not only signify the status and wealth of farm owners but also bestow them with higher farming efficiency and a joyful farming experience.",0,item-icon-354,354,Golden Farmer Shoes,1440,"1,2,3,4",211,1,0,1,999,0,1,4,1
"796,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A gleaming head of diamond-like hair exudes a luxurious aura of wealth. This exclusive hairstyle for farmers symbolizes their hard work and successful harvests in the fields. Whether in planting, harvesting, or bustling farm chores, this diamond hair fills farmers with confidence and charm.",0,item-icon-355,355,Diamond Farmer Hat,1440,"1,2,3,4,5",217,1,0,1,999,0,1,5,1
"796,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Tailored for farmers who love farming life, it's made from high-quality diamond fiber material, lightweight, comfortable, and extremely durable. This shirt provides outstanding protective performance and has moisture-wicking properties, ensuring you remain dry and comfortable while working in the fields. Whether plowing, planting, or harvesting, the Diamond Farmer Shirt is your most reliable companion.",0,item-icon-356,356,Diamond Farmer Coat,1440,"1,2,3,4,5",215,1,0,1,999,0,1,5,1
"796,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Specifically designed for farmers, adorned with diamonds, showcasing a perfect combination of luxury and practicality. Crafted from premium materials, these gloves offer excellent protection and comfort. They enhance the farmer's agility and efficiency during the farming process, enabling faster cultivation and bountiful harvests. Whether sowing seeds or reaping the rewards, these gloves are a farmer's trusty aide, making them a true agricultural tycoon.",0,item-icon-357,357,Diamond Farmer Glove,1440,"1,2,3,4,5",216,1,0,1,999,0,1,5,1
"796,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Tailored for farming enthusiasts, made from high-quality materials, comfortable, and durable. Adorned with sparkling diamonds, showcasing the farmer's status and wealth. When you wear them, you'll experience unparalleled farming joy, making you more efficient and confident in farm work. Whether in planting, sowing, or harvesting, these pants will be your most reliable partner.",0,item-icon-358,358,Diamond Farmer Pants,1440,"1,2,3,4,5",218,1,0,1,999,0,1,5,1
"796,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Tailored for farmers and crafted from premium materials, these shoes are durable, comfortable, slip-resistant, providing farmers with ease during long hours in the fields. The shoe soles are reinforced to prevent sharp objects from piercing through while offering excellent traction, ensuring stability on wet, slippery terrains. These shoes also come with some hidden diamond embellishments, reflecting the farmer's unique taste and successful status. Whether plowing, harvesting, or tending to crops, Diamond Farmer Shoes are an indispensable tool.",0,item-icon-359,359,Diamond Farmer Shoes,1440,"1,2,3,4,5",219,1,0,1,999,0,1,5,1
"797,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A stylish hair accessory perfect for hardworking farmers. Emitting a star-like radiance, it allows you to shine brilliantly in the fields. Whether planting, harvesting, or tending to crops, this hair brings you luck and the pride of a farmer, making you a star in the farming community!",0,item-icon-360,360,Star Farmer Hat,1440,"1,2,3,4,5",224,1,0,1,999,0,1,6,1
"797,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Tailored for farmers and inspired by starlight, exuding a cheerful atmosphere. Made from lightweight materials, it's comfortable and durable, allowing farmers to stay comfortable and agile during busy farming activities. Whether plowing, harvesting, or feeding animals, this shirt provides farmers with ample protection and convenience, making your every day on the farm lively and joyful!",0,item-icon-361,361,Star Farmer Coat,1440,"1,2,3,4,5",222,1,0,1,999,0,1,6,1
"797,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Infused with the power of starlight and specifically designed for farmers, offering excellent protection and dexterity, allowing farmers to easily cultivate crops in the fields. The delicate patterns on the gloves enhance the farmer's tactile sensations, enabling them to operate hoes and brushes more precisely, creating beautiful farm landscapes. Whether plowing, sowing, or harvesting, the Starlight Farmer Gloves are the most reliable companion for farmers.",0,item-icon-362,362,Star Farmer Glove,1440,"1,2,3,4,5",223,1,0,1,999,0,1,6,1
"797,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Tailored for farmers and made from soft, comfortable materials, these pants offer excellent durability and breathability, keeping farmers comfortable and flexible during busy fieldwork. The intricate starlight pattern on the pants symbolizes the farmer's hard work and hopes, bringing them luck and bountiful harvests. Whether planting, sowing, or harvesting, these pants are the farmer's most reliable partner.",0,item-icon-363,363,Star Farmer Pants,1440,"1,2,3,4,5",225,1,0,1,999,0,1,6,1
"797,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Specifically designed for farmers and crafted from lightweight, durable materials. They offer excellent slip resistance, ensuring stability for farmers while walking in the fields. The intricate starlight pattern on the shoes symbolizes the farmer's wisdom and diligence. Whether farming, planting, or harvesting, these shoes provide comfort and protection, leaving the farmer's footprints in the fields.",0,item-icon-364,364,Star Farmer Shoes,1440,"1,2,3,4,5",226,1,0,1,999,0,1,6,1
"795,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
Hard bone! Should come from some kind of organism",0,item-icon-365,365,Tough Bone,0,1,13,1,0,2,4,1,4,4,1
"795,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
Plant? Animal? Or something in between?",0,item-icon-366,366,Egghead,0,1,14,1,0,2,4,1,4,4,1
"795,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
Doesn't look like it was chopped directly from a tree, more like a snowman's nose",0,item-icon-367,367,Exquisite Wood,0,1,15,1,0,2,4,1,4,4,1
"796,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
Hard skeleton! It shines too!",0,item-icon-368,368,Bright Skeleton,0,1,17,1,0,2,5,1,4,5,1
"796,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
Looks a bit creepy...",0,item-icon-369,369,Giant Eyeball,0,1,18,1,0,2,5,1,4,5,1
"796,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
A pair of delicate wings, irresistible",0,item-icon-370,370,Elven Wings,0,1,16,1,0,2,5,1,4,5,1
"797,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
It looks like a ball, all round",0,item-icon-371,371,Crystal Turtle Shell,0,1,21,1,0,2,6,1,4,6,1
"797,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
No need for candles at night",0,item-icon-372,372,Will-o'-the-wisp,0,1,19,1,0,2,6,1,4,6,1
"797,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
Quite small, can't be used directly, but should serve as a crafting material",0,item-icon-373,373,Small Wand,0,1,20,1,0,2,6,1,4,6,1
"795,1","1,3,4",1,"Collecting materials of the same level may result in additional seeds.
It can be used to craft equipment or items.
-------
A golden dandelion, really rare",0,item-icon-374,374,Golden Dandelion,0,1,37,1,0,3,4,1,4,4,1
"795,1","1,3,4",1,"Collecting materials of the same level may result in additional seeds.
It can be used to craft equipment or items.
-------
A cactus flower",0,item-icon-375,375,Cactus Flower,0,1,57,1,0,3,4,1,4,4,1
"795,1","1,3,4",1,"Collecting materials of the same level may result in additional seeds.
It can be used to craft equipment or items.
-------
This stone must be a good actor",0,item-icon-376,376,Racso,0,1,75,1,0,3,4,1,4,4,1
"796,1","1,3,4",1,"Collecting materials of the same level may result in additional seeds.
It can be used to craft equipment or items.
-------
Looks sharp, be careful not to cut yourself",0,item-icon-377,377,Fiber Diamond,0,1,39,1,0,3,5,1,4,5,1
"796,1","1,3,4",1,"Collecting materials of the same level may result in additional seeds.
It can be used to craft equipment or items.
-------
Tapping it lightly can produce a pleasant sound",0,item-icon-378,378,Note Shape Diamond,0,1,59,1,0,3,5,1,4,5,1
"796,1","1,3,4",1,"Collecting materials of the same level may result in additional seeds.
It can be used to craft equipment or items.
-------
A very cute piece of stone",0,item-icon-379,379,Bear Shaped Diamond,0,1,77,1,0,3,5,1,4,5,1
"797,1","1,3,4",1,"Collecting materials of the same level may result in additional seeds.
It can be used to craft equipment or items.
-------
Look, this little flower looks so much like a fairy",0,item-icon-380,380,Elf Flower,0,1,41,1,0,3,6,1,4,6,1
"797,1","1,3,4",1,"Collecting materials of the same level may result in additional seeds.
It can be used to craft equipment or items.
-------
When I was a child, I used to wish to catch stars in a jar, so is this fulfilling my wish?",0,item-icon-381,381,Canned Star,0,1,61,1,0,3,6,1,4,6,1
"797,1","1,3,4",1,"Collecting materials of the same level may result in additional seeds.
It can be used to craft equipment or items.
-------
Such a beautiful stone, like a comet from outer space",0,item-icon-382,382,Meteorite,0,1,79,1,0,3,6,1,4,6,1
"795,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
One of the most common staple foods in the world",0,item-icon-383,383,Wheat,0,1,96,1,0,1,4,1,4,4,1
"795,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
I remember a game where this thing shoots bullets",0,item-icon-384,384,Peas,0,1,98,1,0,1,4,1,4,4,1
"795,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
Even through the screen, I can smell the aroma",0,item-icon-385,385,Garlic,0,1,97,1,0,1,4,1,4,4,1
"796,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
Some people fry the core of this flower as a snack, tastes good",0,item-icon-386,386,Sunflower,0,1,99,1,0,1,5,1,4,5,1
"796,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
This thing is more suited to a vineyard",0,item-icon-387,387,Grape,0,1,100,1,0,1,5,1,4,5,1
"796,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
Another one of the most common staple foods in the world",0,item-icon-388,388,Potato,0,1,101,1,0,1,5,1,4,5,1
"797,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
Got startled",0,item-icon-389,389,Chomper,0,1,102,1,0,1,6,1,4,6,1
"797,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
Looks like a trumpet",0,item-icon-390,390,Morning glory flower,0,1,103,1,0,1,6,1,4,6,1
"797,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A cassava root",0,item-icon-391,391,Cassava,0,1,104,1,0,1,6,1,4,6,1
"795,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
In a certain game, this thing can promote plant growth, but it seems not here",0,item-icon-392,392,Bone Meal,0,1,123,1,0,1,4,1,4,4,1
"795,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
Very flexible, can be kneaded into a rope or thread",0,item-icon-393,393,Resilient Vine,0,1,125,1,0,1,4,1,4,4,1
"795,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
A huge leaf",0,item-icon-394,394,Orange Leaf,0,1,124,1,0,1,4,1,4,4,1
"796,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
Don't be scared by its appearance, this thing is as good as any spice in the world",0,item-icon-395,395,Dark Spice,0,1,128,1,0,1,5,1,4,5,1
"796,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
It emits a faint light",0,item-icon-396,396,Luminescent Bone Powder,0,1,127,1,0,1,5,1,4,5,1
"796,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
Hey, do you like snowball fights?",0,item-icon-397,397,Elf Snowball,0,1,126,1,0,1,5,1,4,5,1
"797,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
Scales fallen from the turtle shell, really beautiful",0,item-icon-398,398,Shell Scale,0,1,131,1,0,1,6,1,4,6,1
"797,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
A delicate arrow",0,item-icon-399,399,Refined Arrow,0,1,129,1,0,1,6,1,4,6,1
"797,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
Nice and warm, surely would make good clothes!",0,item-icon-400,400,Snow Rabbit Fluff,0,1,130,1,0,1,6,1,4,6,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Combat, useful for synthesizing various equipment",0,item-icon-401,401,Lv 4 Combat Essence,0,1,162,1,0,2,4,0,4,4,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Combat, useful for synthesizing various equipment",0,item-icon-402,402,Lv 5 Combat Essence,0,1,163,1,0,2,5,0,4,5,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Combat, useful for synthesizing various equipment",0,item-icon-403,403,Lv 6 Combat Essence,0,1,164,1,0,2,6,0,4,6,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Gathering, useful for synthesizing various equipment",0,item-icon-404,404,Lv 4 Gather Essence,0,1,171,1,0,3,4,0,4,4,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Gathering, useful for synthesizing various equipment",0,item-icon-405,405,Lv 5 Gather Essence,0,1,172,1,0,3,5,0,4,5,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Gathering, useful for synthesizing various equipment",0,item-icon-406,406,Lv 6 Gather Essence,0,1,173,1,0,3,6,0,4,6,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Planting, useful for synthesizing various equipment",0,item-icon-407,407,Lv 4 Agricultural Planting Essence,0,1,147,1,0,1,4,0,4,4,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Planting, useful for synthesizing various equipment",0,item-icon-408,408,Lv 5 Agricultural Planting Essence,0,1,148,1,0,1,5,0,4,5,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Planting, useful for synthesizing various equipment",0,item-icon-409,409,Lv 6 Agricultural Planting Essence,0,1,149,1,0,1,6,0,4,6,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Livestock, useful for synthesizing various equipment",0,item-icon-410,410,Lv 4 Agricultural Livestock Essence,0,1,150,1,0,1,4,0,4,4,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Livestock, useful for synthesizing various equipment",0,item-icon-411,411,Lv 5 Agricultural Livestock Essence,0,1,151,1,0,1,5,0,4,5,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Livestock, useful for synthesizing various equipment",0,item-icon-412,412,Lv 6 Agricultural Livestock Essence,0,1,152,1,0,1,6,0,4,6,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Seeds for growing wheat",97,item-icon-413,413,Wheat Seed,0,1,493,1,0,1,4,1,3,4,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Seeds for growing peas",97,item-icon-414,414,Peas Seed,0,1,492,1,0,1,4,1,3,4,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Seeds for growing garlic",97,item-icon-415,415,Garlic Seed,0,1,491,1,0,1,4,1,3,4,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Seeds for growing sunflowers",97,item-icon-416,416,Sunflower Seed,0,1,496,1,0,1,5,1,3,5,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Seeds for growing grapes",97,item-icon-417,417,Grape Seed,0,1,494,1,0,1,5,1,3,5,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Seeds for growing potatoes",97,item-icon-418,418,Potato Seed,0,1,495,1,0,1,5,1,3,5,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Seeds for growing corpse flowers",97,item-icon-419,419,Chomper Seed,0,1,498,1,0,1,6,1,3,6,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Seeds for growing morning glories",97,item-icon-420,420,Morning glory flower Seed,0,1,499,1,0,1,6,1,3,6,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Seeds for growing cassava",97,item-icon-421,421,Cassava Seed,0,1,497,1,0,1,6,1,3,6,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Current HP +320",0,item-icon-422,422,Golden Healing Potion,0,1,62,1,0,2,4,0,3,4,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat attack +50",0,item-icon-423,423,Golden Attack Potion,0,1,62,1,0,2,4,0,3,4,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Movement speed +200",0,item-icon-424,424,Golden Swiftness Potion,0,1,62,1,0,2,4,0,3,4,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Critical damage against monsters +120",0,item-icon-425,425,Golden Critical Potion,0,1,62,1,0,2,4,0,3,4,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Max HP +200",0,item-icon-426,426,Golden Life Potion,0,1,62,1,0,2,4,0,3,4,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat defense +20",0,item-icon-427,427,Golden Defense Potion,0,1,62,1,0,2,4,0,3,4,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Current HP +400",0,item-icon-429,429,Diamond Healing Potion,0,1,64,1,0,2,5,0,3,5,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat attack +60",0,item-icon-430,430,Diamond Attack Potion,0,1,64,1,0,2,5,0,3,5,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Movement speed +240",0,item-icon-431,431,Diamond Swiftness Potion,0,1,64,1,0,2,5,0,3,5,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Critical damage against monsters +150",0,item-icon-432,432,Diamond Critical Potion,0,1,64,1,0,2,5,0,3,5,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Max HP +240",0,item-icon-433,433,Diamond Life Potion,0,1,64,1,0,2,5,0,3,5,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat defense +25",0,item-icon-434,434,Diamond Defense Potion,0,1,64,1,0,2,5,0,3,5,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Current HP +480",0,item-icon-435,435,Star Healing Potion,0,1,66,1,0,2,6,0,3,6,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat attack +70",0,item-icon-436,436,Star Attack Potion,0,1,66,1,0,2,6,0,3,6,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Movement speed +280",0,item-icon-437,437,Star Swiftness Potion,0,1,66,1,0,2,6,0,3,6,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Critical damage against monsters +180",0,item-icon-438,438,Star Critical Potion,0,1,66,1,0,2,6,0,3,6,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Max HP +280",0,item-icon-439,439,Star Life Potion,0,1,66,1,0,2,6,0,3,6,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat defense +30",0,item-icon-440,440,Star Defense Potion,0,1,66,1,0,2,6,0,3,6,1
"792,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Hammer can remove the armor of certain monsters, take the hammer and smash them",0,item-icon-441,441,Copper Hammer,1440,1,258,1,0,2,999,0,1,1,1
"793,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Hammer can remove the armor of certain monsters, take the hammer and smash them",0,item-icon-442,442,Iron Hammer,1440,"1,2",270,1,0,2,999,0,1,2,1
"794,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Hammer can remove the armor of certain monsters, take the hammer and smash them",0,item-icon-443,443,Crystal Hammer,1440,"1,2,3",274,1,0,2,999,0,1,3,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Hammer can remove the armor of certain monsters, take the hammer and smash them",0,item-icon-444,444,Golden Hammer,1440,"1,2,3,4",287,1,0,2,999,0,1,4,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Hammer can remove the armor of certain monsters, take the hammer and smash them",0,item-icon-445,445,Diamond Hammer,1440,"1,2,3,4,5",295,1,0,2,999,0,1,5,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Hammer can remove the armor of certain monsters, take the hammer and smash them",0,item-icon-446,446,Starlight Hammer,1440,"1,2,3,4,5",304,1,0,2,999,0,1,6,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
If you are worried about being chased by monsters, this bow is perfect for you, you can kill monsters from a safe distance",0,item-icon-450,450,Golden Bow,1440,"1,2,3,4",281,1,0,2,999,0,1,4,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
If you are worried about being chased by monsters, this bow is perfect for you, you can kill monsters from a safe distance",0,item-icon-451,451,Diamond Bow,1440,"1,2,3,4,5",289,1,0,2,999,0,1,5,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
If you are worried about being chased by monsters, this bow is perfect for you, you can kill monsters from a safe distance",0,item-icon-452,452,Starlight Bow,1440,"1,2,3,4,5",303,1,0,2,999,0,1,6,1
"792,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-453,453,Copper Brush,1440,1,182,1,0,1,999,0,1,1,1
"793,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-454,454,Iron Brush,1440,"1,2",196,1,0,1,999,0,1,2,1
"794,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-455,455,Crystal Brush,1440,"1,2,3",200,1,0,1,999,0,1,3,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-456,456,Golden Brush,1440,"1,2,3,4",206,1,0,1,999,0,1,4,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-457,457,Diamond Brush,1440,"1,2,3,4,5",214,1,0,1,999,0,1,5,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-458,458,Starlight Brush,1440,"1,2,3,4,5",229,1,0,1,999,0,1,6,1
-,0,1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restores Energy +30",0,item-icon-459,459,Energy Restoration Potion,0,1,,0,0,3,999,0,3,4,1
-,0,1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restores Energy +37",0,item-icon-460,460,Energy Restoration Potion,0,1,,0,0,3,999,0,3,5,1
-,0,1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restores Energy +45",0,item-icon-461,461,Energy Restoration Potion,0,1,,0,0,3,999,0,3,6,1
"793,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
Only obtained on Flower Peak",0,item-icon-462,462,Bronze fragments,0,1,,1,0,2,999,1,4,2,1
"794,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
Only obtained on Flower Peak",0,item-icon-463,463,Lord Fang,0,1,,1,0,2,999,1,4,3,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
#01 Floating Realm Lottery Ticket",0,item-icon-464,464,#01 Floating Realm Lottery Ticket,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
#01 Flower Peak Lottery Ticket",0,item-icon-465,465,#01 Flower Peak Lottery Ticket,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
#01 Open World Lottery Ticket",0,item-icon-466,466,#01 Open World Lottery Ticket,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Floating Realm Admission Ticket",0,item-icon-467,467,Floating Realm Admission Ticket,0,1,473,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Flower Peak Admission Ticket",0,item-icon-468,468,Flower Peak Admission Ticket,0,1,473,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,Broken Floating Realm Admission Ticket can be used to exchange for a complete Floating Realm Admission Ticket,0,item-icon-469,469,Broken Dungeon Admission Ticket,0,1,,1,0,2,999,0,4,0,1
